DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-06-25                21:22:23.000              175.55721065              4213.373056               176.55721065              1687728143.000            0                         963                       1.4001374553E+002         4.4999626160E+001         3.3937500000E+001         4.5305931091E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0924054251E+004         0.0000000000E+000         4.0080088516E+002         4.0807505781E+002         1.9535802942E+000         1.9825264443E+000         1.1523425938E+000         
2023-06-25                21:22:23.512              175.55721657              4213.373198               176.55721657              1687728143.512            0                         963                       1.4004074097E+002         4.4999626160E+001         3.3937500000E+001         4.5305931091E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0932689453E+004         0.0000000000E+000         4.0080088516E+002         4.0808226835E+002         1.9535802942E+000         1.9826136198E+000         1.1529546122E+000         
2023-06-25                21:22:25.052              175.55723441              4213.373626               176.55723441              1687728145.053            0                         963                       1.3999502132E+002         4.4999680484E+001         3.3937500000E+001         4.5306148389E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0918900176E+004         0.0000000000E+000         4.0080088516E+002         4.0808226835E+002         1.9538190038E+000         1.9826136198E+000         1.1529546122E+000         
2023-06-25                21:22:25.964              175.55724497              4213.373879               176.55724497              1687728145.965            0                         963                       1.4000114517E+002         4.4999687195E+001         3.3937500000E+001         4.5306175232E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0920478699E+004         0.0000000000E+000         4.0079197289E+002         4.0808226835E+002         1.9538190038E+000         1.9826136198E+000         1.1529546122E+000         
2023-06-25                21:22:26.480              175.55725094              4213.374022               176.55725094              1687728146.481            0                         963                       1.4002554321E+002         4.4999687195E+001         3.3937500000E+001         4.5306175232E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0927738281E+004         0.0000000000E+000         4.0079197289E+002         4.0806771904E+002         1.9538190038E+000         1.9828340542E+000         1.1506335051E+000         
2023-06-25                21:22:28.023              175.55726880              4213.374451               176.55726880              1687728148.024            0                         963                       1.4000360683E+002         4.4999687195E+001         3.3937500000E+001         4.5306175232E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0921387179E+004         0.0000000000E+000         4.0079197289E+002         4.0806771904E+002         1.9538142102E+000         1.9828340542E+000         1.1506335051E+000         
2023-06-25                21:22:28.934              175.55727933              4213.374704               176.55727933              1687728148.934            0                         963                       1.3999565268E+002         4.4999687195E+001         3.3937500000E+001         4.5306175232E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0919501165E+004         0.0000000000E+000         4.0080966145E+002         4.0806771904E+002         1.9538142102E+000         1.9828340542E+000         1.1506335051E+000         
2023-06-25                21:22:29.444              175.55728523              4213.374846               176.55728523              1687728149.444            0                         963                       1.4000584881E+002         4.4999687195E+001         3.3937500000E+001         4.5306175232E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0921745944E+004         0.0000000000E+000         4.0080966145E+002         4.0808441504E+002         1.9538142102E+000         1.9828239536E+000         1.1525445155E+000         
2023-06-25                21:22:30.973              175.55730294              4213.375271               176.55730294              1687728150.974            0                         963                       1.3999434706E+002         4.4999717712E+001         3.3937500000E+001         4.5306114197E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0918125651E+004         0.0000000000E+000         4.0080966145E+002         4.0808441504E+002         1.9537858145E+000         1.9828239536E+000         1.1525445155E+000         
2023-06-25                21:22:31.881              175.55731344              4213.375523               176.55731344              1687728151.881            0                         963                       1.4000496593E+002         4.4999717712E+001         3.3901885475E+001         4.5306114197E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0920958853E+004         0.0000000000E+000         4.0078264605E+002         4.0808441504E+002         1.9537858145E+000         1.9828239536E+000         1.1525445155E+000         
2023-06-25                21:22:32.381              175.55731924              4213.375662               176.55731924              1687728152.382            0                         963                       1.3999070974E+002         4.4999717712E+001         3.3937500000E+001         4.5306114197E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0917106821E+004         0.0000000000E+000         4.0078264605E+002         4.0806117349E+002         1.9537858145E+000         1.9828121326E+000         1.1519646418E+000         
2023-06-25                21:22:33.923              175.55733707              4213.376090               176.55733707              1687728153.923            0                         963                       1.3999743483E+002         4.4999717712E+001         3.3937500000E+001         4.5306114197E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0919252976E+004         0.0000000000E+000         4.0078264605E+002         4.0806117349E+002         1.9535520885E+000         1.9828121326E+000         1.1519646418E+000         
2023-06-25                21:22:34.832              175.55734759              4213.376342               176.55734759              1687728154.832            0                         963                       1.3999820074E+002         4.4999705778E+001         3.3883729050E+001         4.5306078394E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0920435285E+004         0.0000000000E+000         4.0077291049E+002         4.0806117349E+002         1.9535520885E+000         1.9828121326E+000         1.1519646418E+000         
2023-06-25                21:22:35.332              175.55735339              4213.376481               176.55735339              1687728155.333            0                         963                       1.3996473694E+002         4.4999687195E+001         3.3937500000E+001         4.5306022644E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0911316406E+004         0.0000000000E+000         4.0077291049E+002         4.0804586046E+002         1.9535520885E+000         1.9825534102E+000         1.1508585178E+000         
2023-06-25                21:22:36.875              175.55737125              4213.376910               176.55737125              1687728156.876            0                         963                       1.4000274722E+002         4.4999687195E+001         3.3937500000E+001         4.5306022644E+001         4.4999839783E+001         2.0000000000E+000         1.6000000000E+001         3.0918996360E+004         0.0000000000E+000         4.0077291049E+002         4.0804586046E+002         1.9539797597E+000         1.9825534102E+000         1.1508585178E+000         
2023-06-25                21:22:37.798              175.55738192              4213.377166               176.55738192              1687728157.798            0                         963                       1.3999060564E+002         4.4999687195E+001         3.3915745856E+001         4.5306022644E+001         4.4999839783E+001         1.0000000000E+000         1.6000000000E+001         3.0915123932E+004         0.0000000000E+000         4.0079114696E+002         4.0804586046E+002         1.9539797597E+000         1.9825534102E+000         1.1508585178E+000         
2023-06-25                21:22:38.311              175.55738786              4213.377309               176.55738786              1687728158.311            0                         963                       1.4002066040E+002         4.4999687195E+001         3.3875000000E+001         4.5306022644E+001         4.4999839783E+001         3.0000000000E+000         1.6000000000E+001         3.0924019531E+004         0.0000000000E+000         4.0079114696E+002         4.0806339551E+002         1.9539797597E+000         1.9829833152E+000         1.1516423550E+000         
2023-06-25                21:22:39.855              175.55740573              4213.377738               176.55740573              1687728159.855            0                         963                       1.4001439487E+002         4.4999687195E+001         3.3937500000E+001         4.5306064506E+001         4.4999776990E+001         2.0000000000E+000         1.6000000000E+001         3.0923566539E+004         0.0000000000E+000         4.0079114696E+002         4.0806339551E+002         1.9539599720E+000         1.9829833152E+000         1.1516423550E+000         
2023-06-25                21:22:40.780              175.55741645              4213.377995               176.55741645              1687728160.781            0                         963                       1.4001111422E+002         4.4999687195E+001         3.3936464088E+001         4.5306083679E+001         4.4999748230E+001         1.0000000000E+000         1.6000000000E+001         3.0923178900E+004         0.0000000000E+000         4.0080736409E+002         4.0806339551E+002         1.9539599720E+000         1.9829833152E+000         1.1516423550E+000         
2023-06-25                21:22:41.289              175.55742234              4213.378136               176.55742234              1687728161.290            0                         963                       1.4000758362E+002         4.4999687195E+001         3.3875000000E+001         4.5306083679E+001         4.4999748230E+001         3.0000000000E+000         1.6000000000E+001         3.0923375000E+004         0.0000000000E+000         4.0080736409E+002         4.0808390736E+002         1.9539599720E+000         1.9829791795E+000         1.1521073006E+000         
2023-06-25                21:22:42.841              175.55744029              4213.378567               176.55744029              1687728162.841            0                         963                       1.3999778901E+002         4.4999687195E+001         3.3897817460E+001         4.5306083679E+001         4.4999748230E+001         2.0000000000E+000         1.6000000000E+001         3.0918372995E+004         0.0000000000E+000         4.0080736409E+002         4.0808390736E+002         1.9537828408E+000         1.9829791795E+000         1.1521073006E+000         
2023-06-25                21:22:43.750              175.55745081              4213.378819               176.55745081              1687728163.750            0                         963                       1.3999531836E+002         4.4999687195E+001         3.3919343575E+001         4.5306083679E+001         4.4999748230E+001         1.0000000000E+000         1.6000000000E+001         3.0918444134E+004         0.0000000000E+000         4.0076876798E+002         4.0808390736E+002         1.9537828408E+000         1.9829791795E+000         1.1521073006E+000         
2023-06-25                21:22:44.252              175.55745662              4213.378959               176.55745662              1687728164.252            0                         963                       1.3998730469E+002         4.4999687195E+001         3.3875000000E+001         4.5306083679E+001         4.4999748230E+001         3.0000000000E+000         1.6000000000E+001         3.0917171875E+004         0.0000000000E+000         4.0076876798E+002         4.0804413594E+002         1.9537828408E+000         1.9827975258E+000         1.1514941881E+000         
2023-06-25                21:22:45.788              175.55747440              4213.379386               176.55747440              1687728165.788            0                         963                       1.3999053987E+002         4.4999992371E+001         3.3912037037E+001         4.5305992126E+001         4.4999778748E+001         2.0000000000E+000         1.6000000000E+001         3.0916466704E+004         0.0000000000E+000         4.0076876798E+002         4.0804413594E+002         1.9538406475E+000         1.9827975258E+000         1.1514941881E+000         
