DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-06-17                08:39:18.957              167.02730274              4008.655266               168.02730274              1686991158.957            0                         963                       1.4000224110E+002         4.4999809265E+001         3.3437500000E+001         4.5306175232E+001         4.4999748230E+001         1.0000000000E+000         0.0000000000E+000         3.0892503313E+004         0.0000000000E+000         4.1205098046E+002         4.2124230504E+002         1.9157913987E+000         1.9506248844E+000         1.4087311031E+000         
2023-06-17                08:39:19.463              167.02730860              4008.655406               168.02730860              1686991159.463            0                         963                       1.3995744676E+002         4.4999809265E+001         3.3437500000E+001         4.5306175232E+001         4.4999748230E+001         3.0000000000E+000         0.0000000000E+000         3.0878314453E+004         0.0000000000E+000         4.1205098046E+002         4.2123116424E+002         1.9157913987E+000         1.9507032931E+000         1.4093877185E+000         
2023-06-17                08:39:21.013              167.02732654              4008.655837               168.02732654              1686991161.013            0                         963                       1.4000631067E+002         4.4999870300E+001         3.3437500000E+001         4.5306083679E+001         4.4999748230E+001         2.0000000000E+000         0.0000000000E+000         3.0892518989E+004         0.0000000000E+000         4.1205098046E+002         4.2123116424E+002         1.9161080034E+000         1.9507032931E+000         1.4093877185E+000         
2023-06-17                08:39:21.933              167.02733719              4008.656093               168.02733719              1686991161.933            0                         963                       1.4001454711E+002         4.4999870300E+001         3.3437500000E+001         4.5306083679E+001         4.4999748230E+001         1.0000000000E+000         0.0000000000E+000         3.0897141704E+004         0.0000000000E+000         4.1205759125E+002         4.2123116424E+002         1.9161080034E+000         1.9507032931E+000         1.4093877185E+000         
2023-06-17                08:39:22.438              167.02734304              4008.656233               168.02734304              1686991162.439            0                         963                       1.3996824646E+002         4.4999870300E+001         3.3437500000E+001         4.5306083679E+001         4.4999748230E+001         3.0000000000E+000         0.0000000000E+000         3.0883464844E+004         0.0000000000E+000         4.1205759125E+002         4.2123850934E+002         1.9161080034E+000         1.9510278985E+000         1.4089081908E+000         
2023-06-17                08:39:23.966              167.02736072              4008.656657               168.02736072              1686991163.966            0                         963                       1.3999388768E+002         4.4999870300E+001         3.3437500000E+001         4.5306083679E+001         4.4999748230E+001         2.0000000000E+000         0.0000000000E+000         3.0889822255E+004         0.0000000000E+000         4.1205759125E+002         4.2123850934E+002         1.9160141495E+000         1.9510278985E+000         1.4089081908E+000         
2023-06-17                08:39:24.881              167.02737132              4008.656912               168.02737132              1686991164.882            0                         963                       1.4000107170E+002         4.4999985381E+001         3.3437500000E+001         4.5306244792E+001         4.4999748230E+001         1.0000000000E+000         0.0000000000E+000         3.0892535091E+004         0.0000000000E+000         4.1205258597E+002         4.2123850934E+002         1.9160141495E+000         1.9510278985E+000         1.4089081908E+000         
2023-06-17                08:39:25.387              167.02737716              4008.657052               168.02737716              1686991165.387            0                         963                       1.3999339647E+002         4.5000022888E+001         3.3437500000E+001         4.5306297302E+001         4.4999748230E+001         3.0000000000E+000         0.0000000000E+000         3.0890856971E+004         0.0000000000E+000         4.1205258597E+002         4.2123544596E+002         1.9160141495E+000         1.9509401384E+000         1.4100071843E+000         
2023-06-17                08:39:26.928              167.02739501              4008.657480               168.02739501              1686991166.929            0                         963                       1.3997241211E+002         4.5000022888E+001         3.3437500000E+001         4.5306297302E+001         4.4999748230E+001         2.0000000000E+000         0.0000000000E+000         3.0882560268E+004         0.0000000000E+000         4.1205258597E+002         4.2123544596E+002         1.9163237538E+000         1.9509401384E+000         1.4100071843E+000         
2023-06-17                08:39:27.848              167.02740565              4008.657736               168.02740565              1686991167.848            0                         963                       1.4000071998E+002         4.5000022888E+001         3.3437500000E+001         4.5306297302E+001         4.4999748230E+001         1.0000000000E+000         0.0000000000E+000         3.0890151645E+004         0.0000000000E+000         4.1206081730E+002         4.2123544596E+002         1.9163237538E+000         1.9509401384E+000         1.4100071843E+000         
2023-06-17                08:39:28.352              167.02741149              4008.657876               168.02741149              1686991168.353            0                         963                       1.3999517059E+002         4.5000022888E+001         3.3437500000E+001         4.5306297302E+001         4.4999748230E+001         3.0000000000E+000         0.0000000000E+000         3.0889820763E+004         0.0000000000E+000         4.1206081730E+002         4.2124770234E+002         1.9163237538E+000         1.9512699887E+000         1.4100670318E+000         
2023-06-17                08:39:29.892              167.02742932              4008.658304               168.02742932              1686991169.893            0                         963                       1.4000371236E+002         4.4999979748E+001         3.3437500000E+001         4.5306297302E+001         4.4999705090E+001         2.0000000000E+000         0.0000000000E+000         3.0890263764E+004         0.0000000000E+000         4.1206081730E+002         4.2124770234E+002         1.9163332434E+000         1.9512699887E+000         1.4100670318E+000         
2023-06-17                08:39:30.811              167.02743994              4008.658559               168.02743994              1686991170.811            0                         963                       1.4001201398E+002         4.4999961853E+001         3.3437500000E+001         4.5306297302E+001         4.4999687195E+001         1.0000000000E+000         0.0000000000E+000         3.0895173968E+004         0.0000000000E+000         4.1209297170E+002         4.2124770234E+002         1.9163332434E+000         1.9512699887E+000         1.4100670318E+000         
2023-06-17                08:39:31.319              167.02744583              4008.658700               168.02744583              1686991171.320            0                         963                       1.4001268005E+002         4.4999961853E+001         3.3437500000E+001         4.5306297302E+001         4.4999687195E+001         3.0000000000E+000         0.0000000000E+000         3.0896257813E+004         0.0000000000E+000         4.1209297170E+002         4.2127845770E+002         1.9163332434E+000         1.9512716091E+000         1.4093689535E+000         
2023-06-17                08:39:32.875              167.02746384              4008.659132               168.02746384              1686991172.876            0                         963                       1.4000172616E+002         4.4999961853E+001         3.3437500000E+001         4.5306297302E+001         4.4999687195E+001         2.0000000000E+000         0.0000000000E+000         3.0890875798E+004         0.0000000000E+000         4.1209297170E+002         4.2127845770E+002         1.9162238015E+000         1.9512716091E+000         1.4093689535E+000         
2023-06-17                08:39:33.799              167.02747454              4008.659389               168.02747454              1686991173.800            0                         963                       1.4002085278E+002         4.4999961853E+001         3.3437500000E+001         4.5306297302E+001         4.4999687195E+001         1.0000000000E+000         0.0000000000E+000         3.0897034876E+004         0.0000000000E+000         4.1205838641E+002         4.2127845770E+002         1.9162238015E+000         1.9512716091E+000         1.4093689535E+000         
2023-06-17                08:39:34.305              167.02748039              4008.659529               168.02748039              1686991174.306            0                         963                       1.3999479675E+002         4.4999961853E+001         3.3437500000E+001         4.5306297302E+001         4.4999687195E+001         3.0000000000E+000         0.0000000000E+000         3.0891316406E+004         0.0000000000E+000         4.1205838641E+002         4.2124082095E+002         1.9162238015E+000         1.9511515036E+000         1.4093790647E+000         
2023-06-17                08:39:35.842              167.02749817              4008.659956               168.02749817              1686991175.842            0                         963                       1.3999210709E+002         4.4999809265E+001         3.3437500000E+001         4.5306388855E+001         4.4999778748E+001         2.0000000000E+000         0.0000000000E+000         3.0888667039E+004         0.0000000000E+000         4.1205838641E+002         4.2124082095E+002         1.9162439214E+000         1.9511515036E+000         1.4093790647E+000         
2023-06-17                08:39:36.755              167.02750874              4008.660210               168.02750874              1686991176.755            0                         963                       1.4000318815E+002         4.4999809265E+001         3.3437500000E+001         4.5306388855E+001         4.4999778748E+001         1.0000000000E+000         0.0000000000E+000         3.0890647848E+004         0.0000000000E+000         4.1204390902E+002         4.2124082095E+002         1.9162439214E+000         1.9511515036E+000         1.4093790647E+000         
2023-06-17                08:39:37.257              167.02751456              4008.660349               168.02751456              1686991177.258            0                         963                       1.4000437340E+002         4.4999809265E+001         3.3437500000E+001         4.5306388855E+001         4.4999778748E+001         3.0000000000E+000         0.0000000000E+000         3.0891635141E+004         0.0000000000E+000         4.1204390902E+002         4.2122780224E+002         1.9162439214E+000         1.9511787611E+000         1.4099063285E+000         
2023-06-17                08:39:38.796              167.02753236              4008.660777               168.02753236              1686991178.796            0                         963                       1.3999898129E+002         4.4999809265E+001         3.3437500000E+001         4.5306388855E+001         4.4999778748E+001         2.0000000000E+000         0.0000000000E+000         3.0889556723E+004         0.0000000000E+000         4.1204390902E+002         4.2122780224E+002         1.9162881539E+000         1.9511787611E+000         1.4099063285E+000         
2023-06-17                08:39:39.703              167.02754287              4008.661029               168.02754287              1686991179.704            0                         963                       1.4000462827E+002         4.4999795967E+001         3.3437500000E+001         4.5306355610E+001         4.4999805344E+001         1.0000000000E+000         0.0000000000E+000         3.0891604989E+004         0.0000000000E+000         4.1205937041E+002         4.2122780224E+002         1.9162881539E+000         1.9511787611E+000         1.4099063285E+000         
2023-06-17                08:39:40.207              167.02754870              4008.661169               168.02754870              1686991180.208            0                         963                       1.4000003052E+002         4.4999748230E+001         3.3437500000E+001         4.5306236267E+001         4.4999900818E+001         3.0000000000E+000         0.0000000000E+000         3.0890558594E+004         0.0000000000E+000         4.1205937041E+002         4.2124305785E+002         1.9162881539E+000         1.9512217080E+000         1.4092130345E+000         
2023-06-17                08:39:41.752              167.02756657              4008.661598               168.02756657              1686991181.752            0                         963                       1.4000642587E+002         4.4999748230E+001         3.3437500000E+001         4.5306236267E+001         4.4999900818E+001         2.0000000000E+000         0.0000000000E+000         3.0893865787E+004         0.0000000000E+000         4.1205937041E+002         4.2124305785E+002         1.9161314176E+000         1.9512217080E+000         1.4092130345E+000         
2023-06-17                08:39:42.671              167.02757721              4008.661853               168.02757721              1686991182.671            0                         963                       1.3998983925E+002         4.4999748230E+001         3.3437500000E+001         4.5306236267E+001         4.4999900818E+001         1.0000000000E+000         0.0000000000E+000         3.0887191309E+004         0.0000000000E+000         4.1207052789E+002         4.2124305785E+002         1.9161314176E+000         1.9512217080E+000         1.4092130345E+000         
2023-06-17                08:39:43.184              167.02758315              4008.661996               168.02758315              1686991183.184            0                         963                       1.4000379944E+002         4.4999748230E+001         3.3437500000E+001         4.5306236267E+001         4.4999900818E+001         3.0000000000E+000         0.0000000000E+000         3.0891078125E+004         0.0000000000E+000         4.1207052789E+002         4.2125398937E+002         1.9161314176E+000         1.9510603105E+000         1.4097631536E+000         
2023-06-17                08:39:44.736              167.02760112              4008.662427               168.02760112              1686991184.737            0                         963                       1.4000398294E+002         4.4999716274E+001         3.3437500000E+001         4.5306236267E+001         4.4999868862E+001         2.0000000000E+000         0.0000000000E+000         3.0891419462E+004         0.0000000000E+000         4.1207052789E+002         4.2125398937E+002         1.9161872470E+000         1.9510603105E+000         1.4097631536E+000         
2023-06-17                08:39:45.655              167.02761176              4008.662682               168.02761176              1686991185.656            0                         963                       1.4000259087E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.0890719128E+004         0.0000000000E+000         4.1205028445E+002         4.2125398937E+002         1.9161872470E+000         1.9510603105E+000         1.4097631536E+000         
2023-06-17                08:39:46.165              167.02761766              4008.662824               168.02761766              1686991186.166            0                         963                       1.4000258108E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.0892037710E+004         0.0000000000E+000         4.1205028445E+002         4.2123856305E+002         1.9161872470E+000         1.9511371821E+000         1.4108023029E+000         
2023-06-17                08:39:47.710              167.02763553              4008.663253               168.02763553              1686991187.710            0                         963                       1.3999842738E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.0889370153E+004         0.0000000000E+000         4.1205028445E+002         4.2123856305E+002         1.9162816672E+000         1.9511371821E+000         1.4108023029E+000         
2023-06-17                08:39:48.618              167.02764605              4008.663505               168.02764605              1686991188.619            0                         963                       1.4001051373E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.0893724828E+004         0.0000000000E+000         4.1208884609E+002         4.2123856305E+002         1.9162816672E+000         1.9511371821E+000         1.4108023029E+000         
2023-06-17                08:39:49.131              167.02765198              4008.663648               168.02765198              1686991189.131            0                         963                       1.3999197388E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.0889443359E+004         0.0000000000E+000         4.1208884609E+002         4.2127739983E+002         1.9162816672E+000         1.9512311019E+000         1.4095867809E+000         
2023-06-17                08:39:50.664              167.02766973              4008.664074               168.02766973              1686991190.665            0                         963                       1.4000505550E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999931335E+001         2.0000000000E+000         0.0000000000E+000         3.0887043744E+004         0.0000000000E+000         4.1208884609E+002         4.2127739983E+002         1.9163891897E+000         1.9512311019E+000         1.4095867809E+000         
2023-06-17                08:39:51.572              167.02768024              4008.664326               168.02768024              1686991191.573            0                         963                       1.4000647228E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999931335E+001         1.0000000000E+000         0.0000000000E+000         3.0892850580E+004         0.0000000000E+000         4.1207663211E+002         4.2127739983E+002         1.9163891897E+000         1.9512311019E+000         1.4095867809E+000         
2023-06-17                08:39:52.075              167.02768605              4008.664465               168.02768605              1686991192.075            0                         963                       1.4001274109E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999931335E+001         3.0000000000E+000         0.0000000000E+000         3.0894138672E+004         0.0000000000E+000         4.1207663211E+002         4.2126264957E+002         1.9163891897E+000         1.9513319799E+000         1.4101193784E+000         
2023-06-17                08:39:53.628              167.02770403              4008.664897               168.02770403              1686991193.628            0                         963                       1.3999054051E+002         4.4999687195E+001         3.3437500000E+001         4.5306236267E+001         4.4999931335E+001         2.0000000000E+000         0.0000000000E+000         3.0888896167E+004         0.0000000000E+000         4.1207663211E+002         4.2126264957E+002         1.9159144232E+000         1.9513319799E+000         1.4101193784E+000         
2023-06-17                08:39:54.549              167.02771470              4008.665153               168.02771470              1686991194.550            0                         963                       1.4000073133E+002         4.4999699334E+001         3.3437500000E+001         4.5306240314E+001         4.4999925266E+001         1.0000000000E+000         0.0000000000E+000         3.0889997540E+004         0.0000000000E+000         4.1208344453E+002         4.2126264957E+002         1.9159144232E+000         1.9513319799E+000         1.4101193784E+000         
2023-06-17                08:39:55.061              167.02772061              4008.665295               168.02772061              1686991195.061            0                         963                       1.4003419495E+002         4.4999870300E+001         3.3437500000E+001         4.5306297302E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.0900238281E+004         0.0000000000E+000         4.1208344453E+002         4.2126477318E+002         1.9159144232E+000         1.9508301617E+000         1.4081266678E+000         
2023-06-17                08:39:56.607              167.02773851              4008.665724               168.02773851              1686991196.607            0                         963                       1.4000225694E+002         4.4999870300E+001         3.3437500000E+001         4.5306297302E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.0891210610E+004         0.0000000000E+000         4.1208344453E+002         4.2126477318E+002         1.9160665412E+000         1.9508301617E+000         1.4081266678E+000         
2023-06-17                08:39:57.528              167.02774917              4008.665980               168.02774917              1686991197.528            0                         963                       1.3999799714E+002         4.4999870300E+001         3.3437500000E+001         4.5306297302E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.0889365828E+004         0.0000000000E+000         4.1207526656E+002         4.2126477318E+002         1.9160665412E+000         1.9508301617E+000         1.4081266678E+000         
2023-06-17                08:39:58.036              167.02775506              4008.666121               168.02775506              1686991198.037            0                         963                       1.4000387573E+002         4.4999870300E+001         3.3437500000E+001         4.5306297302E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.0891517578E+004         0.0000000000E+000         4.1207526656E+002         4.2125154104E+002         1.9160665412E+000         1.9509665360E+000         1.4086496664E+000         
2023-06-17                08:39:59.566              167.02777277              4008.666546               168.02777277              1686991199.567            0                         963                       1.3999653860E+002         4.4999835423E+001         3.3443121693E+001         4.5306297302E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.0890404152E+004         0.0000000000E+000         4.1207526656E+002         4.2125154104E+002         1.9158230867E+000         1.9509665360E+000         1.4086496664E+000         
2023-06-17                08:40:00.473              167.02778325              4008.666798               168.02778325              1686991200.473            0                         963                       1.4000242657E+002         4.4999778748E+001         3.3481145251E+001         4.5306297302E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.0891213109E+004         0.0000000000E+000         4.1208719227E+002         4.2125154104E+002         1.9158230867E+000         1.9509665360E+000         1.4086496664E+000         
2023-06-17                08:40:00.973              167.02778905              4008.666937               168.02778905              1686991200.974            0                         963                       1.4001347468E+002         4.4999778748E+001         3.3437500000E+001         4.5306297302E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.0894403546E+004         0.0000000000E+000         4.1208719227E+002         4.2127294744E+002         1.9158230867E+000         1.9507536636E+000         1.4109064339E+000         
2023-06-17                08:40:02.506              167.02780678              4008.667363               168.02780678              1686991202.506            0                         963                       1.3999729879E+002         4.4999778748E+001         3.3437500000E+001         4.5306297302E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.0890197927E+004         0.0000000000E+000         4.1208719227E+002         4.2127294744E+002         1.9158596372E+000         1.9507536636E+000         1.4109064339E+000         
