DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-06-17                20:40:34.285              167.52817459              4020.676190               168.52817459              1687034434.285            0                         963                       1.3996041870E+002         4.5000236511E+001         3.3625000000E+001         4.5306297302E+001         4.4999382019E+001         3.0000000000E+000         0.0000000000E+000         3.0873240234E+004         0.0000000000E+000         5.9173100243E+002         5.9967847838E+002         2.1653241563E+000         2.1891179069E+000         8.5601000127E-001         
2023-06-17                20:40:35.851              167.52819273              4020.676626               168.52819273              1687034435.852            0                         963                       1.3998914717E+002         4.5000236511E+001         3.3658049738E+001         4.5306175232E+001         4.4999382019E+001         2.0000000000E+000         0.0000000000E+000         3.0879405667E+004         0.0000000000E+000         5.9173100243E+002         5.9967847838E+002         2.1671136783E+000         2.1891179069E+000         8.5601000127E-001         
2023-06-17                20:40:36.790              167.52820360              4020.676886               168.52820360              1687034436.791            0                         963                       1.3999563101E+002         4.5000236511E+001         3.3625000000E+001         4.5306175232E+001         4.4999382019E+001         1.0000000000E+000         0.0000000000E+000         3.0881520600E+004         0.0000000000E+000         5.9602732819E+002         5.9967847838E+002         2.1671136783E+000         2.1891179069E+000         8.5601000127E-001         
2023-06-17                20:40:37.315              167.52820966              4020.677032               168.52820966              1687034437.315            0                         963                       1.4002532959E+002         4.5000236511E+001         3.3625000000E+001         4.5306175232E+001         4.4999382019E+001         3.0000000000E+000         0.0000000000E+000         3.0889433594E+004         0.0000000000E+000         5.9602732819E+002         6.0404670061E+002         2.1671136783E+000         2.1909693000E+000         8.5752503932E-001         
2023-06-17                20:40:38.865              167.52822762              4020.677463               168.52822762              1687034438.866            0                         963                       1.3998915173E+002         4.5000236511E+001         3.3625000000E+001         4.5306175232E+001         4.4999382019E+001         2.0000000000E+000         0.0000000000E+000         3.0880215422E+004         0.0000000000E+000         5.9602732819E+002         6.0404670061E+002         2.1654139625E+000         2.1909693000E+000         8.5752503932E-001         
2023-06-17                20:40:39.790              167.52823832              4020.677720               168.52823832              1687034439.791            0                         963                       1.4000961935E+002         4.5000236511E+001         3.3647695531E+001         4.5306197396E+001         4.4999382019E+001         1.0000000000E+000         0.0000000000E+000         3.0884501211E+004         0.0000000000E+000         5.9567914745E+002         6.0404670061E+002         2.1654139625E+000         2.1909693000E+000         8.5752503932E-001         
2023-06-17                20:40:40.299              167.52824421              4020.677861               168.52824421              1687034440.300            0                         963                       1.4001329041E+002         4.5000236511E+001         3.3687500000E+001         4.5306236267E+001         4.4999382019E+001         3.0000000000E+000         0.0000000000E+000         3.0887207031E+004         0.0000000000E+000         5.9567914745E+002         6.0369031360E+002         2.1654139625E+000         2.1892404033E+000         8.5526490889E-001         
2023-06-17                20:40:41.836              167.52826200              4020.678288               168.52826200              1687034441.837            0                         963                       1.4000107239E+002         4.5000236511E+001         3.3687500000E+001         4.5306236267E+001         4.4999382019E+001         2.0000000000E+000         0.0000000000E+000         3.0883754299E+004         0.0000000000E+000         5.9567914745E+002         6.0369031360E+002         2.1648363672E+000         2.1892404033E+000         8.5526490889E-001         
2023-06-17                20:40:42.746              167.52827252              4020.678541               168.52827252              1687034442.746            0                         963                       1.3999566429E+002         4.5000236511E+001         3.3687500000E+001         4.5306236267E+001         4.4999382019E+001         1.0000000000E+000         0.0000000000E+000         3.0879950986E+004         0.0000000000E+000         5.9610427764E+002         6.0369031360E+002         2.1648363672E+000         2.1892404033E+000         8.5526490889E-001         
2023-06-17                20:40:43.252              167.52827838              4020.678681               168.52827838              1687034443.252            0                         963                       1.4003991699E+002         4.5000236511E+001         3.3687500000E+001         4.5306236267E+001         4.4999382019E+001         3.0000000000E+000         0.0000000000E+000         3.0893035156E+004         0.0000000000E+000         5.9610427764E+002         6.0411341195E+002         2.1648363672E+000         2.1886334349E+000         8.5588643631E-001         
