DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-06-21                00:49:36.065              170.70111187              4096.826685               171.70111187              1687308576.066            0                         963                       1.3997703376E+002         4.5000241206E+001         3.3812500000E+001         4.5306632996E+001         4.5000210689E+001         3.0000000000E+000         0.0000000000E+000         3.0940400090E+004         0.0000000000E+000         4.0609707153E+002         4.1185749746E+002         1.9551973102E+000         1.9778877221E+000         9.0313921948E-001         
2023-06-21                00:49:37.621              170.70112988              4096.827117               171.70112988              1687308577.622            0                         963                       1.3997897339E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         2.0000000000E+000         0.0000000000E+000         3.0940697266E+004         0.0000000000E+000         4.0609707153E+002         4.1185749746E+002         1.9553302987E+000         1.9778877221E+000         9.0313921948E-001         
2023-06-21                00:49:38.536              170.70114046              4096.827371               171.70114046              1687308578.536            0                         963                       1.3997964444E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         1.0000000000E+000         0.0000000000E+000         3.0940898794E+004         0.0000000000E+000         4.0608742425E+002         4.1185749746E+002         1.9553302987E+000         1.9778877221E+000         9.0313921948E-001         
2023-06-21                00:49:39.046              170.70114637              4096.827513               171.70114637              1687308579.046            0                         963                       1.4003970337E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         3.0000000000E+000         0.0000000000E+000         3.0958935547E+004         0.0000000000E+000         4.0608742425E+002         4.1184833045E+002         1.9553302987E+000         1.9780246842E+000         9.0256141555E-001         
2023-06-21                00:49:40.598              170.70116434              4096.827944               171.70116434              1687308580.599            0                         963                       1.4003970337E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         2.0000000000E+000         0.0000000000E+000         3.0958935547E+004         0.0000000000E+000         4.0608742425E+002         4.1184833045E+002         1.9553052557E+000         1.9780246842E+000         9.0256141555E-001         
2023-06-21                00:49:41.512              170.70117491              4096.828198               171.70117491              1687308581.512            0                         963                       1.4003970337E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         1.0000000000E+000         0.0000000000E+000         3.0958935547E+004         0.0000000000E+000         4.0608260603E+002         4.1184833045E+002         1.9553052557E+000         1.9780246842E+000         9.0256141555E-001         
2023-06-21                00:49:42.023              170.70118082              4096.828340               171.70118082              1687308582.023            0                         963                       1.4003970337E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         3.0000000000E+000         0.0000000000E+000         3.0958935547E+004         0.0000000000E+000         4.0608260603E+002         4.1184542454E+002         1.9553052557E+000         1.9780071504E+000         9.0375328739E-001         
2023-06-21                00:49:43.561              170.70119862              4096.828767               171.70119862              1687308583.561            0                         963                       1.3999564374E+002         4.5000236511E+001         3.3812500000E+001         4.5306632996E+001         4.5000205994E+001         2.0000000000E+000         0.0000000000E+000         3.0949390749E+004         0.0000000000E+000         4.0608260603E+002         4.1184542454E+002         1.9556658385E+000         1.9780071504E+000         9.0375328739E-001         
2023-06-21                00:49:44.463              170.70120907              4096.829018               171.70120907              1687308584.464            0                         963                       1.4000328925E+002         4.5000232419E+001         3.3812500000E+001         4.5306632996E+001         4.5000197810E+001         1.0000000000E+000         0.0000000000E+000         3.0951213109E+004         0.0000000000E+000         4.0609680364E+002         4.1184542454E+002         1.9556658385E+000         1.9780071504E+000         9.0375328739E-001         
2023-06-21                00:49:44.964              170.70121487              4096.829157               171.70121487              1687308584.965            0                         963                       1.3998736572E+002         4.5000205994E+001         3.3812500000E+001         4.5306632996E+001         4.5000144958E+001         3.0000000000E+000         0.0000000000E+000         3.0946224609E+004         0.0000000000E+000         4.0609680364E+002         4.1185889767E+002         1.9556658385E+000         1.9783682727E+000         9.0227436693E-001         
2023-06-21                00:49:46.500              170.70123264              4096.829583               171.70123264              1687308586.500            0                         963                       1.4001742554E+002         4.5000205994E+001         3.3812500000E+001         4.5306632996E+001         4.5000144958E+001         2.0000000000E+000         0.0000000000E+000         3.0952779297E+004         0.0000000000E+000         4.0609680364E+002         4.1185889767E+002         1.9555718134E+000         1.9783682727E+000         9.0227436693E-001         
2023-06-21                00:49:47.407              170.70124314              4096.829835               171.70124314              1687308587.407            0                         963                       1.4001742554E+002         4.5000205994E+001         3.3812500000E+001         4.5306632996E+001         4.5000144958E+001         1.0000000000E+000         0.0000000000E+000         3.0952779297E+004         0.0000000000E+000         4.0606235988E+002         4.1185889767E+002         1.9555718134E+000         1.9783682727E+000         9.0227436693E-001         
2023-06-21                00:49:47.911              170.70124898              4096.829976               171.70124898              1687308587.912            0                         963                       1.4001742554E+002         4.5000205994E+001         3.3812500000E+001         4.5306632996E+001         4.5000144958E+001         3.0000000000E+000         0.0000000000E+000         3.0952779297E+004         0.0000000000E+000         4.0606235988E+002         4.1182081727E+002         1.9555718134E+000         1.9782607574E+000         9.0277727937E-001         
