DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-07-02                14:36:34.279              182.27539675              4374.609522               183.27539675              1688308594.279            0                         963                       1.4000043209E+002         4.5000175476E+001         3.3833333333E+001         4.5306175232E+001         4.4999839783E+001         2.0000000000E+000         6.0000000000E+000         3.0867599330E+004         0.0000000000E+000         5.5248480472E+002         5.6557613830E+002         1.9994821306E+000         2.0388209834E+000         1.4966682325E+000         
2023-07-02                14:36:35.184              182.27540723              4374.609774               183.27540723              1688308595.185            0                         963                       1.4000606464E+002         4.5000220826E+001         3.3875000000E+001         4.5306175232E+001         4.4999794433E+001         1.0000000000E+000         6.0000000000E+000         3.0869329336E+004         0.0000000000E+000         5.4765672606E+002         5.6557613830E+002         1.9994821306E+000         2.0388209834E+000         1.4966682325E+000         
2023-07-02                14:36:35.686              182.27541303              4374.609913               183.27541303              1688308595.686            0                         963                       1.4000057983E+002         4.5000236511E+001         3.3875000000E+001         4.5306175232E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0868314453E+004         0.0000000000E+000         5.4765672606E+002         5.6062272117E+002         1.9994821306E+000         2.0382006976E+000         1.4948078811E+000         
2023-07-02                14:36:37.239              182.27543101              4374.610344               183.27543101              1688308597.239            0                         963                       1.3999360561E+002         4.5000236511E+001         3.3875000000E+001         4.5306175232E+001         4.4999778748E+001         2.0000000000E+000         6.0000000000E+000         3.0864763048E+004         0.0000000000E+000         5.4765672606E+002         5.6062272117E+002         1.9991994383E+000         2.0382006976E+000         1.4948078811E+000         
2023-07-02                14:36:38.151              182.27544157              4374.610598               183.27544157              1688308598.152            0                         963                       1.3999276927E+002         4.5000236511E+001         3.3851519337E+001         4.5306175232E+001         4.4999778748E+001         1.0000000000E+000         6.0000000000E+000         3.0864664138E+004         0.0000000000E+000         5.4184227862E+002         5.6062272117E+002         1.9991994383E+000         2.0382006976E+000         1.4948078811E+000         
2023-07-02                14:36:38.657              182.27544742              4374.610738               183.27544742              1688308598.657            0                         963                       1.4000132751E+002         4.5000236511E+001         3.3812500000E+001         4.5306175232E+001         4.4999778748E+001         3.0000000000E+000         6.0000000000E+000         3.0866695313E+004         0.0000000000E+000         5.4184227862E+002         5.5464687955E+002         1.9991994383E+000         2.0378409631E+000         1.4912351938E+000         
2023-07-02                14:36:40.197              182.27546524              4374.611166               183.27546524              1688308600.197            0                         963                       1.4001556436E+002         4.5000175476E+001         3.3812500000E+001         4.5306022644E+001         4.4999748230E+001         2.0000000000E+000         6.0000000000E+000         3.0871560618E+004         0.0000000000E+000         5.4184227862E+002         5.5464687955E+002         1.9989125886E+000         2.0378409631E+000         1.4912351938E+000         
2023-07-02                14:36:41.108              182.27547579              4374.611419               183.27547579              1688308601.108            0                         963                       1.3998594809E+002         4.5000175476E+001         3.3812500000E+001         4.5306022644E+001         4.4999748230E+001         1.0000000000E+000         6.0000000000E+000         3.0864041685E+004         0.0000000000E+000         5.3748478216E+002         5.5464687955E+002         1.9989125886E+000         2.0378409631E+000         1.4912351938E+000         
2023-07-02                14:36:41.615              182.27548167              4374.611560               183.27548167              1688308601.616            0                         963                       1.3999108887E+002         4.5000175476E+001         3.3812500000E+001         4.5306022644E+001         4.4999748230E+001         3.0000000000E+000         6.0000000000E+000         3.0864632813E+004         0.0000000000E+000         5.3748478216E+002         5.5017105884E+002         1.9989125886E+000         2.0375019161E+000         1.4912653105E+000         
2023-07-02                14:36:43.144              182.27549936              4374.611985               183.27549936              1688308603.145            0                         963                       1.3999860394E+002         4.5000175476E+001         3.3835978836E+001         4.5306022644E+001         4.4999748230E+001         2.0000000000E+000         6.0000000000E+000         3.0866069982E+004         0.0000000000E+000         5.3748478216E+002         5.5017105884E+002         1.9985581182E+000         2.0375019161E+000         1.4912653105E+000         
2023-07-02                14:36:44.045              182.27550978              4374.612235               183.27550978              1688308604.045            0                         963                       1.3999245074E+002         4.5000175476E+001         3.3839036313E+001         4.5306022644E+001         4.4999748230E+001         1.0000000000E+000         6.0000000000E+000         3.0863825834E+004         0.0000000000E+000         5.3377158468E+002         5.5017105884E+002         1.9985581182E+000         2.0375019161E+000         1.4912653105E+000         
2023-07-02                14:36:44.546              182.27551558              4374.612374               183.27551558              1688308604.546            0                         963                       1.4000224480E+002         4.5000175476E+001         3.3862980769E+001         4.5306022644E+001         4.4999748230E+001         3.0000000000E+000         6.0000000000E+000         3.0866907677E+004         0.0000000000E+000         5.3377158468E+002         5.4636879667E+002         1.9985581182E+000         2.0371362515E+000         1.4909047510E+000         
2023-07-02                14:36:46.082              182.27553337              4374.612801               183.27553337              1688308606.083            0                         963                       1.3998740795E+002         4.5000083923E+001         3.3845238095E+001         4.5306083679E+001         4.4999687195E+001         2.0000000000E+000         6.0000000000E+000         3.0861683759E+004         0.0000000000E+000         5.3377158468E+002         5.4636879667E+002         1.9981871595E+000         2.0371362515E+000         1.4909047510E+000         
2023-07-02                14:36:46.982              182.27554377              4374.613051               183.27554377              1688308606.982            0                         963                       1.4000946437E+002         4.5000083923E+001         3.3828910615E+001         4.5306083679E+001         4.4999687195E+001         1.0000000000E+000         6.0000000000E+000         3.0867952918E+004         0.0000000000E+000         5.2866236144E+002         5.4636879667E+002         1.9981871595E+000         2.0371362515E+000         1.4909047510E+000         
2023-07-02                14:36:47.487              182.27554963              4374.613191               183.27554963              1688308607.488            0                         963                       1.4002305603E+002         4.5000083923E+001         3.3812500000E+001         4.5306083679E+001         4.4999687195E+001         3.0000000000E+000         6.0000000000E+000         3.0876964844E+004         0.0000000000E+000         5.2866236144E+002         5.4111460190E+002         1.9981871595E+000         2.0366827865E+000         1.4855422157E+000         
2023-07-02                14:36:49.029              182.27556747              4374.613619               183.27556747              1688308609.029            0                         963                       1.4003386956E+002         4.5000083923E+001         3.3833442408E+001         4.5306083679E+001         4.4999687195E+001         2.0000000000E+000         6.0000000000E+000         3.0875666016E+004         0.0000000000E+000         5.2866236144E+002         5.4111460190E+002         1.9983961797E+000         2.0366827865E+000         1.4855422157E+000         
2023-07-02                14:36:49.944              182.27557806              4374.613873               183.27557806              1688308609.944            0                         963                       1.3998525352E+002         4.5000061330E+001         3.3828729282E+001         4.5306196645E+001         4.4999845347E+001         1.0000000000E+000         6.0000000000E+000         3.0861898578E+004         0.0000000000E+000         5.2391793354E+002         5.4111460190E+002         1.9983961797E+000         2.0366827865E+000         1.4855422157E+000         
