DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-07-02                00:34:58.719              181.69095740              4360.582978               182.69095740              1688258098.719            0                         963                       1.4000515483E+002         4.5001152039E+001         3.3812500000E+001         4.5306694031E+001         4.4999778748E+001         1.0000000000E+000         1.1000000000E+001         3.0837813384E+004         0.0000000000E+000         4.2667564980E+002         4.3244825294E+002         1.9689170119E+000         1.9906111385E+000         8.5248175544E-001         
2023-07-02                00:34:59.220              181.69096321              4360.583117               182.69096321              1688258099.221            0                         963                       1.3998712745E+002         4.5001152039E+001         3.3812500000E+001         4.5306694031E+001         4.4999778748E+001         3.0000000000E+000         1.1000000000E+001         3.0832934871E+004         0.0000000000E+000         4.2667564980E+002         4.3238854445E+002         1.9689170119E+000         1.9904855787E+000         8.5281101519E-001         
2023-07-02                00:35:00.757              181.69098100              4360.583544               182.69098100              1688258100.758            0                         963                       1.3999149843E+002         4.5001029968E+001         3.3812500000E+001         4.5306724548E+001         4.4999748230E+001         2.0000000000E+000         1.1000000000E+001         3.0835550068E+004         0.0000000000E+000         4.2667564980E+002         4.3238854445E+002         1.9687976109E+000         1.9904855787E+000         8.5281101519E-001         
2023-07-02                00:35:01.667              181.69099152              4360.583796               182.69099152              1688258101.667            0                         963                       1.4000116606E+002         4.5001029968E+001         3.3812500000E+001         4.5306724548E+001         4.4999748230E+001         1.0000000000E+000         1.1000000000E+001         3.0839202678E+004         0.0000000000E+000         4.2665421843E+002         4.3238854445E+002         1.9687976109E+000         1.9904855787E+000         8.5281101519E-001         
2023-07-02                00:35:02.171              181.69099736              4360.583937               182.69099736              1688258102.172            0                         963                       1.3998373824E+002         4.5001029968E+001         3.3812500000E+001         4.5306724548E+001         4.4999748230E+001         3.0000000000E+000         1.1000000000E+001         3.0832992563E+004         0.0000000000E+000         4.2665421843E+002         4.3237355719E+002         1.9687976109E+000         1.9903902738E+000         8.5447041240E-001         
2023-07-02                00:35:03.713              181.69101520              4360.584365               182.69101520              1688258103.713            0                         963                       1.4001224889E+002         4.5001029968E+001         3.3812500000E+001         4.5306724548E+001         4.4999748230E+001         2.0000000000E+000         1.1000000000E+001         3.0840025953E+004         0.0000000000E+000         4.2665421843E+002         4.3237355719E+002         1.9690263128E+000         1.9903902738E+000         8.5447041240E-001         
2023-07-02                00:35:04.627              181.69102578              4360.584619               182.69102578              1688258104.627            0                         963                       1.3999667637E+002         4.5001029968E+001         3.3812500000E+001         4.5306604839E+001         4.4999734742E+001         1.0000000000E+000         1.1000000000E+001         3.0835658818E+004         0.0000000000E+000         4.2660168254E+002         4.3237355719E+002         1.9690263128E+000         1.9903902738E+000         8.5447041240E-001         
2023-07-02                00:35:05.134              181.69103164              4360.584759               182.69103164              1688258105.134            0                         963                       1.4001545481E+002         4.5001029968E+001         3.3812500000E+001         4.5306419373E+001         4.4999626160E+001         3.0000000000E+000         1.1000000000E+001         3.0839121544E+004         0.0000000000E+000         4.2660168254E+002         4.3232699419E+002         1.9690263128E+000         1.9906466907E+000         8.5478386085E-001         
2023-07-02                00:35:06.670              181.69104942              4360.585186               182.69104942              1688258106.670            0                         963                       1.4000113778E+002         4.5001029968E+001         3.3812500000E+001         4.5306419373E+001         4.4999626160E+001         2.0000000000E+000         1.1000000000E+001         3.0835863680E+004         0.0000000000E+000         4.2660168254E+002         4.3232699419E+002         1.9685815528E+000         1.9906466907E+000         8.5478386085E-001         
2023-07-02                00:35:07.584              181.69106000              4360.585440               182.69106000              1688258107.584            0                         963                       1.3997959352E+002         4.5001029968E+001         3.3812500000E+001         4.5306419373E+001         4.4999626160E+001         1.0000000000E+000         1.1000000000E+001         3.0832312888E+004         0.0000000000E+000         4.2652834093E+002         4.3232699419E+002         1.9685815528E+000         1.9906466907E+000         8.5478386085E-001         
