DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-26                18:51:50.950              115.45267304              2770.864153               116.45267304              1682535110.951            65536                     16448                     1.4000521109E+002         4.5178031921E+001         3.4250000000E+001         4.5306602478E+001         4.5000602722E+001         1.0000000000E+000         0.0000000000E+000         3.0982802432E+004         0.0000000000E+000         2.0407316904E+000         2.0681770439E+000         4.1867179303E+002         4.2549846322E+002         1.0346425848E+000         1.2976896422E+000         
2023-04-26                18:51:51.457              115.45267890              2770.864294               116.45267890              1682535111.457            65536                     16448                     1.3998282917E+002         4.5178031921E+001         3.4250000000E+001         4.5306602478E+001         4.5000602722E+001         3.0000000000E+000         0.0000000000E+000         3.0978331731E+004         0.0000000000E+000         2.0407316904E+000         2.0678836827E+000         4.1867179303E+002         4.2548083412E+002         1.0321271787E+000         1.2946315171E+000         
2023-04-26                18:51:52.882              115.45269541              2770.864690               116.45269541              1682535112.883            65536                     16448                     1.3998068827E+002         4.5178031921E+001         3.4250000000E+001         4.5306602478E+001         4.5000602722E+001         2.0000000000E+000         0.0000000000E+000         3.0975657624E+004         0.0000000000E+000         2.0408016341E+000         2.0678836827E+000         4.1867179303E+002         4.2548083412E+002         1.0321271787E+000         1.2946315171E+000         
2023-04-26                18:51:53.795              115.45270596              2770.864943               116.45270596              1682535113.795            65536                     16448                     1.3996892705E+002         4.5178031921E+001         3.4250000000E+001         4.5306602478E+001         4.5000602722E+001         1.0000000000E+000         0.0000000000E+000         3.0968868835E+004         0.0000000000E+000         2.0408016341E+000         2.0678836827E+000         4.1868089842E+002         4.2548083412E+002         1.0321271787E+000         1.2946315171E+000         
2023-04-26                18:51:54.296              115.45271177              2770.865082               116.45271177              1682535114.297            65536                     16448                     1.4002168274E+002         4.5178031921E+001         3.4250000000E+001         4.5306602478E+001         4.5000602722E+001         3.0000000000E+000         0.0000000000E+000         3.0984154297E+004         0.0000000000E+000         2.0408016341E+000         2.0679517624E+000         4.1868089842E+002         4.2548938650E+002         1.0344324366E+000         1.2974341699E+000         
2023-04-26                18:51:55.714              115.45272818              2770.865476               116.45272818              1682535115.715            65536                     16448                     1.4000538337E+002         4.5168937683E+001         3.4250000000E+001         4.5306602478E+001         4.5000633240E+001         2.0000000000E+000         0.0000000000E+000         3.0979193091E+004         0.0000000000E+000         2.0415243560E+000         2.0679517624E+000         4.1868089842E+002         4.2548938650E+002         1.0344324366E+000         1.2974341699E+000         
2023-04-26                18:51:56.624              115.45273870              2770.865729               116.45273870              1682535116.624            65536                     16448                     1.3999939025E+002         4.5168937683E+001         3.4250000000E+001         4.5306602478E+001         4.5000633240E+001         1.0000000000E+000         0.0000000000E+000         3.0978607509E+004         0.0000000000E+000         2.0415243560E+000         2.0679517624E+000         4.1871887688E+002         4.2548938650E+002         1.0344324366E+000         1.2974341699E+000         
2023-04-26                18:51:57.128              115.45274454              2770.865869               116.45274454              1682535117.128            65536                     16448                     1.3999894010E+002         4.5168937683E+001         3.4250000000E+001         4.5306602478E+001         4.5000633240E+001         3.0000000000E+000         0.0000000000E+000         3.0978334435E+004         0.0000000000E+000         2.0415243560E+000         2.0686943175E+000         4.1871887688E+002         4.2553054547E+002         1.0328952227E+000         1.2955653199E+000         
2023-04-26                18:51:58.555              115.45276106              2770.866266               116.45276106              1682535118.556            65536                     16448                     1.4000299328E+002         4.5168937683E+001         3.4250000000E+001         4.5306602478E+001         4.5000633240E+001         2.0000000000E+000         0.0000000000E+000         3.0978802980E+004         0.0000000000E+000         2.0408080319E+000         2.0686943175E+000         4.1871887688E+002         4.2553054547E+002         1.0328952227E+000         1.2955653199E+000         
2023-04-26                18:51:59.474              115.45277170              2770.866521               116.45277170              1682535119.475            65536                     16448                     1.4000311414E+002         4.5168937683E+001         3.4250000000E+001         4.5306602478E+001         4.5000633240E+001         1.0000000000E+000         0.0000000000E+000         3.0977190414E+004         0.0000000000E+000         2.0408080319E+000         2.0686943175E+000         4.1870468601E+002         4.2553054547E+002         1.0328952227E+000         1.2955653199E+000         
