DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-26                13:51:24.861              115.24403775              2765.856906               116.24403775              1682517084.862            65536                     16448                     1.3998955953E+002         4.6220612542E+001         3.4500000000E+001         4.5305253298E+001         4.4999917847E+001         1.0000000000E+000         0.0000000000E+000         3.1375862116E+004         0.0000000000E+000         2.0918581089E+000         2.1156799718E+000         4.5143445808E+002         4.5776855737E+002         8.9609313533E-001         1.1285815702E+000         
2023-04-26                13:51:25.371              115.24404366              2765.857048               116.24404366              1682517085.372            65536                     16448                     1.3998362908E+002         4.6217887878E+001         3.4500000000E+001         4.5305320740E+001         4.4999931335E+001         3.0000000000E+000         0.0000000000E+000         3.1374126352E+004         0.0000000000E+000         2.0918581089E+000         2.1159237812E+000         4.5143445808E+002         4.5778238766E+002         8.9390897266E-001         1.1259047254E+000         
2023-04-26                13:51:26.790              115.24406008              2765.857442               116.24406008              1682517086.791            65536                     16448                     1.3998404439E+002         4.6217887878E+001         3.4500000000E+001         4.5305320740E+001         4.4999931335E+001         2.0000000000E+000         0.0000000000E+000         3.1375163184E+004         0.0000000000E+000         2.0913328137E+000         2.1159237812E+000         4.5143445808E+002         4.5778238766E+002         8.9390897266E-001         1.1259047254E+000         
2023-04-26                13:51:27.691              115.24407051              2765.857692               116.24407051              1682517087.692            65536                     16448                     1.3999607585E+002         4.6217887878E+001         3.4500000000E+001         4.5305320740E+001         4.4999931335E+001         1.0000000000E+000         0.0000000000E+000         3.1376577874E+004         0.0000000000E+000         2.0913328137E+000         2.1159237812E+000         4.5143402146E+002         4.5778238766E+002         8.9390897266E-001         1.1259047254E+000         
2023-04-26                13:51:28.206              115.24407646              2765.857835               116.24407646              1682517088.206            65536                     16448                     1.3999617004E+002         4.6217887878E+001         3.4500000000E+001         4.5305320740E+001         4.4999931335E+001         3.0000000000E+000         0.0000000000E+000         3.1376365234E+004         0.0000000000E+000         2.0913328137E+000         2.1153879649E+000         4.5143402146E+002         4.5778076305E+002         8.9576345592E-001         1.1281775468E+000         
2023-04-26                13:51:29.627              115.24409291              2765.858230               116.24409291              1682517089.627            65536                     16448                     1.3999375552E+002         4.6216149830E+001         3.4500000000E+001         4.5305320740E+001         4.4999906146E+001         2.0000000000E+000         0.0000000000E+000         3.1373204975E+004         0.0000000000E+000         2.0918375411E+000         2.1153879649E+000         4.5143402146E+002         4.5778076305E+002         8.9576345592E-001         1.1281775468E+000         
2023-04-26                13:51:30.532              115.24410338              2765.858481               116.24410338              1682517090.532            65536                     16448                     1.4000645609E+002         4.6211570740E+001         3.4500000000E+001         4.5305320740E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.1375860281E+004         0.0000000000E+000         2.0918375411E+000         2.1153879649E+000         4.5138529957E+002         4.5778076305E+002         8.9576345592E-001         1.1281775468E+000         
2023-04-26                13:51:31.038              115.24410924              2765.858622               116.24410924              1682517091.038            65536                     16448                     1.4002172382E+002         4.6211570740E+001         3.4451923077E+001         4.5305320740E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.1381447416E+004         0.0000000000E+000         2.0918375411E+000         2.1158980156E+000         4.5138529957E+002         4.5773122892E+002         8.9387347613E-001         1.1258612191E+000         
2023-04-26                13:51:32.470              115.24412581              2765.859019               116.24412581              1682517092.470            65536                     16448                     1.3998802936E+002         4.6211570740E+001         3.4500000000E+001         4.5305320740E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.1371808144E+004         0.0000000000E+000         2.0916378365E+000         2.1158980156E+000         4.5138529957E+002         4.5773122892E+002         8.9387347613E-001         1.1258612191E+000         
2023-04-26                13:51:33.381              115.24413637              2765.859273               116.24413637              1682517093.382            65536                     16448                     1.3999127534E+002         4.6211570740E+001         3.4500000000E+001         4.5305320740E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.1369122173E+004         0.0000000000E+000         2.0916378365E+000         2.1158980156E+000         4.5134529194E+002         4.5773122892E+002         8.9387347613E-001         1.1258612191E+000         
2023-04-26                13:51:33.888              115.24414222              2765.859413               116.24414222              1682517093.888            65536                     16448                     1.4004142761E+002         4.6211570740E+001         3.4500000000E+001         4.5305320740E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.1383761719E+004         0.0000000000E+000         2.0916378365E+000         2.1156704119E+000         4.5134529194E+002         4.5768390392E+002         8.9387883383E-001         1.1258677857E+000         
2023-04-26                13:51:35.312              115.24415872              2765.859809               116.24415872              1682517095.313            65536                     16448                     1.3999744052E+002         4.6205253601E+001         3.4500000000E+001         4.5305198669E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.1372866523E+004         0.0000000000E+000         2.0916485159E+000         2.1156704119E+000         4.5134529194E+002         4.5768390392E+002         8.9387883383E-001         1.1258677857E+000         
2023-04-26                13:51:36.221              115.24416924              2765.860062               116.24416924              1682517096.222            65536                     16448                     1.4000272036E+002         4.6205253601E+001         3.4500000000E+001         4.5305198669E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.1375250421E+004         0.0000000000E+000         2.0916485159E+000         2.1156704119E+000         4.5133324778E+002         4.5768390392E+002         8.9387883383E-001         1.1258677857E+000         
2023-04-26                13:51:36.727              115.24417509              2765.860202               116.24417509              1682517096.728            65536                     16448                     1.3997279358E+002         4.6205253601E+001         3.4500000000E+001         4.5305198669E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.1366318359E+004         0.0000000000E+000         2.0916485159E+000         2.1156976586E+000         4.5133324778E+002         4.5767602926E+002         8.9508398574E-001         1.1273448290E+000         
2023-04-26                13:51:38.154              115.24419161              2765.860599               116.24419161              1682517098.155            65536                     16448                     1.3999767832E+002         4.6205253601E+001         3.4492063492E+001         4.5305198669E+001         4.4999839783E+001         2.0000000000E+000         0.0000000000E+000         3.1372093533E+004         0.0000000000E+000         2.0914754826E+000         2.1156976586E+000         4.5133324778E+002         4.5767602926E+002         8.9508398574E-001         1.1273448290E+000         
2023-04-26                13:51:39.056              115.24420205              2765.860849               116.24420205              1682517099.057            65536                     16448                     1.3998667481E+002         4.6205253601E+001         3.4500000000E+001         4.5305198669E+001         4.4999839783E+001         1.0000000000E+000         0.0000000000E+000         3.1366144193E+004         0.0000000000E+000         2.0914754826E+000         2.1156976586E+000         4.5125807298E+002         4.5767602926E+002         8.9508398574E-001         1.1273448290E+000         
2023-04-26                13:51:39.558              115.24420785              2765.860988               116.24420785              1682517099.558            65536                     16448                     1.4001408386E+002         4.6205253601E+001         3.4500000000E+001         4.5305198669E+001         4.4999839783E+001         3.0000000000E+000         0.0000000000E+000         3.1373290264E+004         0.0000000000E+000         2.0914754826E+000         2.1155374509E+000         4.5125807298E+002         4.5760370643E+002         8.9496943300E-001         1.1272044368E+000         
2023-04-26                13:51:40.983              115.24422434              2765.861384               116.24422434              1682517100.983            65536                     16448                     1.4000081986E+002         4.6198936462E+001         3.4480820106E+001         4.5305107117E+001         4.4999992371E+001         2.0000000000E+000         0.0000000000E+000         3.1371717624E+004         0.0000000000E+000         2.0912714363E+000         2.1155374509E+000         4.5125807298E+002         4.5760370643E+002         8.9496943300E-001         1.1272044368E+000         
2023-04-26                13:51:41.881              115.24423475              2765.861634               116.24423475              1682517101.882            65536                     16448                     1.3998388740E+002         4.6198936462E+001         3.4462290503E+001         4.5305107117E+001         4.4999992371E+001         1.0000000000E+000         0.0000000000E+000         3.1364738467E+004         0.0000000000E+000         2.0912714363E+000         2.1155374509E+000         4.5126286369E+002         4.5760370643E+002         8.9496943300E-001         1.1272044368E+000         
2023-04-26                13:51:42.382              115.24424054              2765.861773               116.24424054              1682517102.383            65536                     16448                     1.4000579834E+002         4.6198936462E+001         3.4500000000E+001         4.5305107117E+001         4.4999992371E+001         3.0000000000E+000         0.0000000000E+000         3.1370263672E+004         0.0000000000E+000         2.0912714363E+000         2.1153111996E+000         4.5126286369E+002         4.5760332526E+002         8.9362204677E-001         1.1255530521E+000         
2023-04-26                13:51:43.815              115.24425712              2765.862171               116.24425712              1682517103.815            65536                     16448                     1.4000224400E+002         4.6198936462E+001         3.4500000000E+001         4.5305107117E+001         4.4999992371E+001         2.0000000000E+000         0.0000000000E+000         3.1368291885E+004         0.0000000000E+000         2.0912720814E+000         2.1153111996E+000         4.5126286369E+002         4.5760332526E+002         8.9362204677E-001         1.1255530521E+000         
2023-04-26                13:51:44.726              115.24426767              2765.862424               116.24426767              1682517104.727            65536                     16448                     1.4001397916E+002         4.6194073883E+001         3.4500000000E+001         4.5305107117E+001         4.4999945161E+001         1.0000000000E+000         0.0000000000E+000         3.1370914893E+004         0.0000000000E+000         2.0912720814E+000         2.1153111996E+000         4.5120651955E+002         4.5760332526E+002         8.9362204677E-001         1.1255530521E+000         
2023-04-26                13:51:45.233              115.24427353              2765.862565               116.24427353              1682517105.233            65536                     16448                     1.4002883911E+002         4.6192649841E+001         3.4500000000E+001         4.5305107117E+001         4.4999931335E+001         3.0000000000E+000         0.0000000000E+000         3.1376919922E+004         0.0000000000E+000         2.0912720814E+000         2.1153011976E+000         4.5120651955E+002         4.5754337872E+002         8.9418499150E-001         1.1262430248E+000         
