DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       
2023-07-03                07:38:24.917              182.98501061              4391.640255               183.98501061              1688369904.917            0                         963                       1.3999388526E+002         4.4999999314E+001         3.3875000000E+001         4.5306999207E+001         4.5000384578E+001         2.0000000000E+000         1.6000000000E+001         3.0916149192E+004         0.0000000000E+000         4.2053787223E+002         4.2582495817E+002         1.9620470631E+000         1.9821874820E+000         8.0129168937E-001         
2023-07-03                07:38:25.826              182.98502115              4391.640507               183.98502115              1688369905.827            0                         963                       1.3998732250E+002         4.4999961853E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         1.0000000000E+000         1.6000000000E+001         3.0913628262E+004         0.0000000000E+000         4.2053940458E+002         4.2582495817E+002         1.9620470631E+000         1.9821874820E+000         8.0129168937E-001         
2023-07-03                07:38:26.332              182.98502699              4391.640648               183.98502699              1688369906.332            0                         963                       1.3997622681E+002         4.4999961853E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         3.0000000000E+000         1.6000000000E+001         3.0910921875E+004         0.0000000000E+000         4.2053940458E+002         4.2582859073E+002         1.9620470631E+000         1.9822370221E+000         8.0156107576E-001         
2023-07-03                07:38:27.875              182.98504486              4391.641077               183.98504486              1688369907.876            0                         963                       1.4000256372E+002         4.4999961853E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         2.0000000000E+000         1.6000000000E+001         3.0919258815E+004         0.0000000000E+000         4.2053940458E+002         4.2582859073E+002         1.9620076494E+000         1.9822370221E+000         8.0156107576E-001         
2023-07-03                07:38:28.788              182.98505542              4391.641330               183.98505542              1688369908.788            0                         963                       1.3999437760E+002         4.4999961853E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         1.0000000000E+000         1.6000000000E+001         3.0914323161E+004         0.0000000000E+000         4.2057142748E+002         4.2582859073E+002         1.9620076494E+000         1.9822370221E+000         8.0156107576E-001         
2023-07-03                07:38:29.293              182.98506127              4391.641471               183.98506127              1688369909.294            0                         963                       1.3997767639E+002         4.4999961853E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         3.0000000000E+000         1.6000000000E+001         3.0910888672E+004         0.0000000000E+000         4.2057142748E+002         4.2586753019E+002         1.9620076494E+000         1.9822220579E+000         8.0324646793E-001         
2023-07-03                07:38:30.832              182.98507909              4391.641898               183.98507909              1688369910.833            0                         963                       1.4000871341E+002         4.4999992371E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         2.0000000000E+000         1.6000000000E+001         3.0920023530E+004         0.0000000000E+000         4.2057142748E+002         4.2586753019E+002         1.9621613532E+000         1.9822220579E+000         8.0324646793E-001         
2023-07-03                07:38:31.746              182.98508965              4391.642152               183.98508965              1688369911.746            0                         963                       1.3999084481E+002         4.4999992371E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         1.0000000000E+000         1.6000000000E+001         3.0914658905E+004         0.0000000000E+000         4.2060132683E+002         4.2586753019E+002         1.9621613532E+000         1.9822220579E+000         8.0324646793E-001         
2023-07-03                07:38:32.260              182.98509561              4391.642295               183.98509561              1688369912.261            0                         963                       1.3999156189E+002         4.4999992371E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         3.0000000000E+000         1.6000000000E+001         3.0914123047E+004         0.0000000000E+000         4.2060132683E+002         4.2590127603E+002         1.9621613532E+000         1.9823905858E+000         8.0260225476E-001         
2023-07-03                07:38:33.786              182.98511328              4391.642719               183.98511328              1688369913.787            0                         963                       1.4001439655E+002         4.4999992371E+001         3.3875000000E+001         4.5306999207E+001         4.5000450134E+001         2.0000000000E+000         1.6000000000E+001         3.0920104911E+004         0.0000000000E+000         4.2060132683E+002         4.2590127603E+002         1.9625245300E+000         1.9823905858E+000         8.0260225476E-001         
