DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-27                07:52:58.676              115.99512356              2783.882966               116.99512356              1682581978.676            65536                     16448                     1.4000656128E+002         4.6641777039E+001         3.4937500000E+001         4.5303215027E+001         4.4997459412E+001         3.0000000000E+000         0.0000000000E+000         3.1977552734E+004         0.0000000000E+000         2.0091830755E+000         2.0364154646E+000         4.2488212574E+002         4.3192151143E+002         1.0533563796E+000         1.3204271879E+000         
2023-04-27                07:53:00.101              115.99514007              2783.883362               116.99514007              1682581980.102            65536                     16448                     1.3998055886E+002         4.6643659382E+001         3.4937500000E+001         4.5303215027E+001         4.4997421384E+001         2.0000000000E+000         0.0000000000E+000         3.1972220059E+004         0.0000000000E+000         2.0091375089E+000         2.0364154646E+000         4.2488212574E+002         4.3192151143E+002         1.0533563796E+000         1.3204271879E+000         
2023-04-27                07:53:01.013              115.99515062              2783.883615               116.99515062              1682581981.014            65536                     16448                     1.4001182969E+002         4.6644798279E+001         3.4937500000E+001         4.5303215027E+001         4.4997398376E+001         1.0000000000E+000         0.0000000000E+000         3.1979114673E+004         0.0000000000E+000         2.0091375089E+000         2.0364154646E+000         4.2485053460E+002         4.3192151143E+002         1.0533563796E+000         1.3204271879E+000         
2023-04-27                07:53:01.522              115.99515650              2783.883756               116.99515650              1682581981.522            65536                     16448                     1.3997271729E+002         4.6644798279E+001         3.4937500000E+001         4.5303215027E+001         4.4997398376E+001         3.0000000000E+000         0.0000000000E+000         3.1967248047E+004         0.0000000000E+000         2.0091375089E+000         2.0363524183E+000         4.2485053460E+002         4.3188503639E+002         1.0503179876E+000         1.3167371600E+000         
2023-04-27                07:53:02.937              115.99517288              2783.884149               116.99517288              1682581982.937            65536                     16448                     1.4000851666E+002         4.6644798279E+001         3.4937500000E+001         4.5303215027E+001         4.4997398376E+001         2.0000000000E+000         0.0000000000E+000         3.1979275463E+004         0.0000000000E+000         2.0092721844E+000         2.0363524183E+000         4.2485053460E+002         4.3188503639E+002         1.0503179876E+000         1.3167371600E+000         
2023-04-27                07:53:03.836              115.99518330              2783.884399               116.99518330              1682581983.837            65536                     16448                     1.3999965263E+002         4.6644798279E+001         3.4937500000E+001         4.5303215027E+001         4.4997398376E+001         1.0000000000E+000         0.0000000000E+000         3.1977234190E+004         0.0000000000E+000         2.0092721844E+000         2.0363524183E+000         4.2486978903E+002         4.3188503639E+002         1.0503179876E+000         1.3167371600E+000         
2023-04-27                07:53:04.338              115.99518910              2783.884538               116.99518910              1682581984.338            65536                     16448                     1.4000047889E+002         4.6644798279E+001         3.4937500000E+001         4.5303215027E+001         4.4997398376E+001         3.0000000000E+000         0.0000000000E+000         3.1977004657E+004         0.0000000000E+000         2.0092721844E+000         2.0364647274E+000         4.2486978903E+002         4.3189835414E+002         1.0515095095E+000         1.3181843013E+000         
2023-04-27                07:53:05.756              115.99520551              2783.884932               116.99520551              1682581985.756            65536                     16448                     1.4001327684E+002         4.6647941589E+001         3.4937500000E+001         4.5303215027E+001         4.4997550964E+001         2.0000000000E+000         0.0000000000E+000         3.1982148696E+004         0.0000000000E+000         2.0088661342E+000         2.0364647274E+000         4.2486978903E+002         4.3189835414E+002         1.0515095095E+000         1.3181843013E+000         
2023-04-27                07:53:06.660              115.99521597              2783.885183               116.99521597              1682581986.660            65536                     16448                     1.3997025320E+002         4.6647941589E+001         3.4937500000E+001         4.5303215027E+001         4.4997550964E+001         1.0000000000E+000         0.0000000000E+000         3.1967953016E+004         0.0000000000E+000         2.0088661342E+000         2.0364647274E+000         4.2484836612E+002         4.3189835414E+002         1.0515095095E+000         1.3181843013E+000         
2023-04-27                07:53:07.163              115.99522179              2783.885323               116.99522179              1682581987.163            65536                     16448                     1.4001377869E+002         4.6647941589E+001         3.4937500000E+001         4.5303215027E+001         4.4997550964E+001         3.0000000000E+000         0.0000000000E+000         3.1978187500E+004         0.0000000000E+000         2.0088661342E+000         2.0360749665E+000         4.2484836612E+002         4.3188221100E+002         1.0519813866E+000         1.3187573837E+000         
