DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-27                23:54:20.917              116.66274211              2799.905811               117.66274211              1682639660.918            65536                     16448                     1.4001496094E+002         4.5150627136E+001         3.4062500000E+001         4.5313774109E+001         4.5007530212E+001         1.0000000000E+000         0.0000000000E+000         3.1490395535E+004         0.0000000000E+000         1.9613992095E+000         1.9754281956E+000         4.1668904096E+002         4.2040845829E+002         5.6610913112E-001         7.2020493097E-001         
2023-04-27                23:54:21.418              116.66274791              2799.905950               117.66274791              1682639661.419            65536                     16448                     1.4003186035E+002         4.5150627136E+001         3.4062500000E+001         4.5313774109E+001         4.5007530212E+001         3.0000000000E+000         0.0000000000E+000         3.1496863281E+004         0.0000000000E+000         1.9613992095E+000         1.9756040236E+000         4.1668904096E+002         4.2037714866E+002         5.6509782084E-001         7.1894087728E-001         
2023-04-27                23:54:22.844              116.66276440              2799.906346               117.66276440              1682639662.844            65536                     16448                     1.4000077303E+002         4.5150627136E+001         3.4062500000E+001         4.5313774109E+001         4.5007530212E+001         2.0000000000E+000         0.0000000000E+000         3.1492983042E+004         0.0000000000E+000         1.9612073272E+000         1.9756040236E+000         4.1668904096E+002         4.2037714866E+002         5.6509782084E-001         7.1894087728E-001         
2023-04-27                23:54:23.743              116.66277481              2799.906596               117.66277481              1682639663.744            65536                     16448                     1.4000629651E+002         4.5150627136E+001         3.4062500000E+001         4.5313774109E+001         4.5007530212E+001         1.0000000000E+000         0.0000000000E+000         3.1495157308E+004         0.0000000000E+000         1.9612073272E+000         1.9756040236E+000         4.1665735664E+002         4.2037714866E+002         5.6509782084E-001         7.1894087728E-001         
2023-04-27                23:54:24.244              116.66278061              2799.906735               117.66278061              1682639664.245            65536                     16448                     1.3998298997E+002         4.5150627136E+001         3.4062500000E+001         4.5313774109E+001         4.5007530212E+001         3.0000000000E+000         0.0000000000E+000         3.1488962440E+004         0.0000000000E+000         1.9612073272E+000         1.9754006981E+000         4.1665735664E+002         4.2034257315E+002         5.6531369858E-001         7.1921071303E-001         
2023-04-27                23:54:25.678              116.66279721              2799.907133               117.66279721              1682639665.679            65536                     16448                     1.4001697624E+002         4.5165153503E+001         3.4062500000E+001         4.5313835144E+001         4.5007560730E+001         2.0000000000E+000         0.0000000000E+000         3.1504137823E+004         0.0000000000E+000         1.9612769883E+000         1.9754006981E+000         4.1665735664E+002         4.2034257315E+002         5.6531369858E-001         7.1921071303E-001         
2023-04-27                23:54:26.588              116.66280773              2799.907386               117.66280773              1682639666.588            65536                     16448                     1.3998572072E+002         4.5165153503E+001         3.4062500000E+001         4.5313835144E+001         4.5007560730E+001         1.0000000000E+000         0.0000000000E+000         3.1495393128E+004         0.0000000000E+000         1.9612769883E+000         1.9754006981E+000         4.1665068563E+002         4.2034257315E+002         5.6531369858E-001         7.1921071303E-001         
2023-04-27                23:54:27.095              116.66281360              2799.907526               117.66281360              1682639667.095            65536                     16448                     1.4000936890E+002         4.5165153503E+001         3.4062500000E+001         4.5313835144E+001         4.5007560730E+001         3.0000000000E+000         0.0000000000E+000         3.1502671875E+004         0.0000000000E+000         1.9612769883E+000         1.9754726564E+000         4.1665068563E+002         4.2033630876E+002         5.6523968360E-001         7.1911819863E-001         
2023-04-27                23:54:28.523              116.66283014              2799.907923               117.66283014              1682639668.524            65536                     16448                     1.4000209581E+002         4.5165153503E+001         3.4062500000E+001         4.5313835144E+001         4.5007560730E+001         2.0000000000E+000         0.0000000000E+000         3.1505003119E+004         0.0000000000E+000         1.9610940285E+000         1.9754726564E+000         4.1665068563E+002         4.2033630876E+002         5.6523968360E-001         7.1911819863E-001         
2023-04-27                23:54:29.436              116.66284069              2799.908177               117.66284069              1682639669.436            65536                     16448                     1.3999471877E+002         4.5167402700E+001         3.4062500000E+001         4.5313835144E+001         4.5007526503E+001         1.0000000000E+000         0.0000000000E+000         3.1501377881E+004         0.0000000000E+000         1.9610940285E+000         1.9754726564E+000         4.1660285172E+002         4.2033630876E+002         5.6523968360E-001         7.1911819863E-001         
