DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-27                05:52:48.744              115.91167529              2781.880207               116.91167529              1682574768.745            65536                     16448                     1.4000188122E+002         4.6296806335E+001         3.4900196335E+001         4.5302330017E+001         4.4996421814E+001         2.0000000000E+000         0.0000000000E+000         3.2024725755E+004         0.0000000000E+000         1.9203371607E+000         1.9456172521E+000         4.1461029585E+002         4.2121202795E+002         1.0131633296E+000         1.2715617812E+000         
2023-04-27                05:52:49.661              115.91168589              2781.880461               116.91168589              1682574769.661            65536                     16448                     1.3999031581E+002         4.6298772612E+001         3.4901243094E+001         4.5302255662E+001         4.4996405291E+001         1.0000000000E+000         0.0000000000E+000         3.2018793141E+004         0.0000000000E+000         1.9203371607E+000         1.9456172521E+000         4.1464995148E+002         4.2121202795E+002         1.0131633296E+000         1.2715617812E+000         
2023-04-27                05:52:50.176              115.91169185              2781.880604               116.91169185              1682574770.176            65536                     16448                     1.3999844360E+002         4.6304069519E+001         3.4937500000E+001         4.5302055359E+001         4.4996360779E+001         3.0000000000E+000         0.0000000000E+000         3.2020710938E+004         0.0000000000E+000         1.9203371607E+000         1.9453801749E+000         4.1464995148E+002         4.2125967679E+002         1.0130713088E+000         1.2714497753E+000         
2023-04-27                05:52:51.602              115.91170837              2781.881001               116.91170837              1682574771.603            65536                     16448                     1.3999205321E+002         4.6304069519E+001         3.4937500000E+001         4.5302055359E+001         4.4996360779E+001         2.0000000000E+000         0.0000000000E+000         3.2022387977E+004         0.0000000000E+000         1.9204598042E+000         1.9453801749E+000         4.1464995148E+002         4.2125967679E+002         1.0130713088E+000         1.2714497753E+000         
2023-04-27                05:52:52.519              115.91171897              2781.881255               116.91171897              1682574772.519            65536                     16448                     1.3999031379E+002         4.6304069519E+001         3.4937500000E+001         4.5302055359E+001         4.4996360779E+001         1.0000000000E+000         0.0000000000E+000         3.2021013791E+004         0.0000000000E+000         1.9204598042E+000         1.9453801749E+000         4.1464439464E+002         4.2125967679E+002         1.0130713088E+000         1.2714497753E+000         
2023-04-27                05:52:53.025              115.91172483              2781.881396               116.91172483              1682574773.025            65536                     16448                     1.3998911755E+002         4.6304069519E+001         3.4937500000E+001         4.5302055359E+001         4.4996360779E+001         3.0000000000E+000         0.0000000000E+000         3.2019458684E+004         0.0000000000E+000         1.9204598042E+000         1.9454996870E+000         4.1464439464E+002         4.2125278230E+002         1.0127851258E+000         1.2711014351E+000         
2023-04-27                05:52:54.447              115.91174130              2781.881791               116.91174130              1682574774.448            65536                     16448                     1.3999177261E+002         4.6304069519E+001         3.4937500000E+001         4.5302061656E+001         4.4996354482E+001         2.0000000000E+000         0.0000000000E+000         3.2022224403E+004         0.0000000000E+000         1.9201078988E+000         1.9454996870E+000         4.1464439464E+002         4.2125278230E+002         1.0127851258E+000         1.2711014351E+000         
2023-04-27                05:52:55.348              115.91175172              2781.882041               116.91175172              1682574775.349            65536                     16448                     1.4000018958E+002         4.6310480597E+001         3.4937500000E+001         4.5302146912E+001         4.4996269226E+001         1.0000000000E+000         0.0000000000E+000         3.2022180233E+004         0.0000000000E+000         1.9201078988E+000         1.9454996870E+000         4.1463655320E+002         4.2125278230E+002         1.0127851258E+000         1.2711014351E+000         
2023-04-27                05:52:55.851              115.91175753              2781.882181               116.91175753              1682574775.851            65536                     16448                     1.4000573261E+002         4.6311332703E+001         3.4937500000E+001         4.5302146912E+001         4.4996269226E+001         3.0000000000E+000         0.0000000000E+000         3.2024109225E+004         0.0000000000E+000         1.9201078988E+000         1.9451180586E+000         4.1463655320E+002         4.2123817855E+002         1.0110615497E+000         1.2690033875E+000         
2023-04-27                05:52:57.267              115.91177394              2781.882574               116.91177394              1682574777.268            65536                     16448                     1.4000244028E+002         4.6311332703E+001         3.4937500000E+001         4.5302146912E+001         4.4996269226E+001         2.0000000000E+000         0.0000000000E+000         3.2024128989E+004         0.0000000000E+000         1.9205980550E+000         1.9451180586E+000         4.1463655320E+002         4.2123817855E+002         1.0110615497E+000         1.2690033875E+000         
