DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-27                04:52:43.309              115.86994571              2780.878697               116.86994571              1682571163.309            65536                     16448                     1.4000601314E+002         4.6021354675E+001         3.4687500000E+001         4.5304496765E+001         4.4998435974E+001         3.0000000000E+000         0.0000000000E+000         3.1967483248E+004         0.0000000000E+000         1.9274769226E+000         1.9523227030E+000         4.1551067398E+002         4.2205758114E+002         1.0021342536E+000         1.2581331635E+000         
2023-04-27                04:52:44.723              115.86996208              2780.879090               116.86996208              1682571164.724            65536                     16448                     1.4001770536E+002         4.6025654263E+001         3.4687500000E+001         4.5304415385E+001         4.4998490228E+001         2.0000000000E+000         0.0000000000E+000         3.1970597718E+004         0.0000000000E+000         1.9275704079E+000         1.9523227030E+000         4.1551067398E+002         4.2205758114E+002         1.0021342536E+000         1.2581331635E+000         
2023-04-27                04:52:45.622              115.86997249              2780.879340               116.86997249              1682571165.623            65536                     16448                     1.3999808285E+002         4.6031028748E+001         3.4687500000E+001         4.5304313660E+001         4.4998558044E+001         1.0000000000E+000         0.0000000000E+000         3.1965983469E+004         0.0000000000E+000         1.9275704079E+000         1.9523227030E+000         4.1549848378E+002         4.2205758114E+002         1.0021342536E+000         1.2581331635E+000         
2023-04-27                04:52:46.125              115.86997830              2780.879479               116.86997830              1682571166.125            65536                     16448                     1.4001591492E+002         4.6031028748E+001         3.4687500000E+001         4.5304313660E+001         4.4998558044E+001         3.0000000000E+000         0.0000000000E+000         3.1970898438E+004         0.0000000000E+000         1.9275704079E+000         1.9524224931E+000         4.1549848378E+002         4.2204654312E+002         1.0013764951E+000         1.2572102289E+000         
2023-04-27                04:52:47.542              115.86999471              2780.879873               116.86999471              1682571167.543            65536                     16448                     1.4000776559E+002         4.6031028748E+001         3.4687500000E+001         4.5304313660E+001         4.4998558044E+001         2.0000000000E+000         0.0000000000E+000         3.1968411345E+004         0.0000000000E+000         1.9273492141E+000         1.9524224931E+000         4.1549848378E+002         4.2204654312E+002         1.0013764951E+000         1.2572102289E+000         
2023-04-27                04:52:48.453              115.87000525              2780.880126               116.87000525              1682571168.454            65536                     16448                     1.4000015992E+002         4.6031028748E+001         3.4687500000E+001         4.5304313660E+001         4.4998558044E+001         1.0000000000E+000         0.0000000000E+000         3.1967994883E+004         0.0000000000E+000         1.9273492141E+000         1.9524224931E+000         4.1547665972E+002         4.2204654312E+002         1.0013764951E+000         1.2572102289E+000         
2023-04-27                04:52:48.960              115.87001111              2780.880267               116.87001111              1682571168.960            65536                     16448                     1.4000483469E+002         4.6031028748E+001         3.4687500000E+001         4.5304313660E+001         4.4998558044E+001         3.0000000000E+000         0.0000000000E+000         3.1969467773E+004         0.0000000000E+000         1.9273492141E+000         1.9522014400E+000         4.1547665972E+002         4.2202516397E+002         1.0023727055E+000         1.2584235848E+000         
2023-04-27                04:52:50.384              115.87002759              2780.880662               116.87002759              1682571170.384            65536                     16448                     1.4000401905E+002         4.6040702820E+001         3.4687500000E+001         4.5304344177E+001         4.4998252869E+001         2.0000000000E+000         0.0000000000E+000         3.1970230960E+004         0.0000000000E+000         1.9270786531E+000         1.9522014400E+000         4.1547665972E+002         4.2202516397E+002         1.0023727055E+000         1.2584235848E+000         
2023-04-27                04:52:51.292              115.87003811              2780.880915               116.87003811              1682571171.293            65536                     16448                     1.3999668252E+002         4.6040702820E+001         3.4687500000E+001         4.5304344177E+001         4.4998252869E+001         1.0000000000E+000         0.0000000000E+000         3.1968881701E+004         0.0000000000E+000         1.9270786531E+000         1.9522014400E+000         4.1549933824E+002         4.2202516397E+002         1.0023727055E+000         1.2584235848E+000         
2023-04-27                04:52:51.799              115.87004398              2780.881056               116.87004398              1682571171.800            65536                     16448                     1.4002093506E+002         4.6040702820E+001         3.4687500000E+001         4.5304344177E+001         4.4998252869E+001         3.0000000000E+000         0.0000000000E+000         3.1975974609E+004         0.0000000000E+000         1.9270786531E+000         1.9519344626E+000         4.1549933824E+002         4.2205006464E+002         1.0019400919E+000         1.2578966824E+000         
2023-04-27                04:52:53.223              115.87006046              2780.881451               116.87006046              1682571173.224            65536                     16448                     1.4000360747E+002         4.6040702820E+001         3.4667866492E+001         4.5304344177E+001         4.4998252869E+001         2.0000000000E+000         0.0000000000E+000         3.1973550628E+004         0.0000000000E+000         1.9269845435E+000         1.9519344626E+000         4.1549933824E+002         4.2205006464E+002         1.0019400919E+000         1.2578966824E+000         
2023-04-27                04:52:54.137              115.87007103              2780.881705               116.87007103              1682571174.137            65536                     16448                     1.4000577693E+002         4.6040702820E+001         3.4687500000E+001         4.5304344177E+001         4.4998252869E+001         1.0000000000E+000         0.0000000000E+000         3.1973922749E+004         0.0000000000E+000         1.9269845435E+000         1.9519344626E+000         4.1549927102E+002         4.2205006464E+002         1.0019400919E+000         1.2578966824E+000         
2023-04-27                04:52:54.650              115.87007697              2780.881847               116.87007697              1682571174.650            65536                     16448                     1.3999403381E+002         4.6040702820E+001         3.4687500000E+001         4.5304344177E+001         4.4998252869E+001         3.0000000000E+000         0.0000000000E+000         3.1971576172E+004         0.0000000000E+000         1.9269845435E+000         1.9518238373E+000         4.1549927102E+002         4.2204596169E+002         1.0011532207E+000         1.2569382775E+000         
2023-04-27                04:52:56.072              115.87009343              2780.882242               116.87009343              1682571176.072            65536                     16448                     1.4000282788E+002         4.6050193787E+001         3.4687500000E+001         4.5304252625E+001         4.4998344421E+001         2.0000000000E+000         0.0000000000E+000         3.1972441830E+004         0.0000000000E+000         1.9273160765E+000         1.9518238373E+000         4.1549927102E+002         4.2204596169E+002         1.0011532207E+000         1.2569382775E+000         
2023-04-27                04:52:56.979              115.87010392              2780.882494               116.87010392              1682571176.979            65536                     16448                     1.4000621024E+002         4.6050193787E+001         3.4687500000E+001         4.5304252625E+001         4.4998344421E+001         1.0000000000E+000         0.0000000000E+000         3.1973321185E+004         0.0000000000E+000         1.9273160765E+000         1.9518238373E+000         4.1547062894E+002         4.2204596169E+002         1.0011532207E+000         1.2569382775E+000         
2023-04-27                04:52:57.480              115.87010973              2780.882634               116.87010973              1682571177.481            65536                     16448                     1.4000640165E+002         4.6050193787E+001         3.4687500000E+001         4.5304252625E+001         4.4998344421E+001         3.0000000000E+000         0.0000000000E+000         3.1973720252E+004         0.0000000000E+000         1.9273160765E+000         1.9521802562E+000         4.1547062894E+002         4.2202230193E+002         1.0035826004E+000         1.2598971084E+000         
2023-04-27                04:52:58.900              115.87012616              2780.883028               116.87012616              1682571178.900            65536                     16448                     1.4000376803E+002         4.6050193787E+001         3.4687500000E+001         4.5304252625E+001         4.4998344421E+001         2.0000000000E+000         0.0000000000E+000         3.1974440642E+004         0.0000000000E+000         1.9271855851E+000         1.9521802562E+000         4.1547062894E+002         4.2202230193E+002         1.0035826004E+000         1.2598971084E+000         
2023-04-27                04:52:59.799              115.87013656              2780.883278               116.87013656              1682571179.799            65536                     16448                     1.3999810169E+002         4.6054987774E+001         3.4687500000E+001         4.5304175052E+001         4.4998390965E+001         1.0000000000E+000         0.0000000000E+000         3.1974155715E+004         0.0000000000E+000         1.9271855851E+000         1.9521802562E+000         4.1545468163E+002         4.2202230193E+002         1.0035826004E+000         1.2598971084E+000         
2023-04-27                04:53:00.299              115.87014236              2780.883417               116.87014236              1682571180.300            65536                     16448                     1.4000593567E+002         4.6059623718E+001         3.4687500000E+001         4.5304100037E+001         4.4998435974E+001         3.0000000000E+000         0.0000000000E+000         3.1976619141E+004         0.0000000000E+000         1.9271855851E+000         1.9520589830E+000         4.1545468163E+002         4.2200897700E+002         1.0020218834E+000         1.2579963015E+000         
2023-04-27                04:53:01.727              115.87015889              2780.883813               116.87015889              1682571181.728            65536                     16448                     1.4000354244E+002         4.6059623718E+001         3.4687500000E+001         4.5304100037E+001         4.4998435974E+001         2.0000000000E+000         0.0000000000E+000         3.1977803644E+004         0.0000000000E+000         1.9268034253E+000         1.9520589830E+000         4.1545468163E+002         4.2200897700E+002         1.0020218834E+000         1.2579963015E+000         
2023-04-27                04:53:02.644              115.87016949              2780.884068               116.87016949              1682571182.644            65536                     16448                     1.3999747092E+002         4.6059623718E+001         3.4687500000E+001         4.5304100037E+001         4.4998435974E+001         1.0000000000E+000         0.0000000000E+000         3.1976194741E+004         0.0000000000E+000         1.9268034253E+000         1.9520589830E+000         4.1546262731E+002         4.2200897700E+002         1.0020218834E+000         1.2579963015E+000         
