DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-27                20:54:05.247              116.53756074              2796.901458               117.53756074              1682628845.248            65536                     16448                     1.3999040618E+002         4.4508689880E+001         3.3687500000E+001         4.5298637390E+001         4.4993339539E+001         2.0000000000E+000         0.0000000000E+000         3.0742871094E+004         0.0000000000E+000         1.9679160655E+000         1.9839277306E+000         4.1919502271E+002         4.2322345132E+002         6.1361729993E-001         7.7949870187E-001         
2023-04-27                20:54:06.148              116.53757116              2796.901708               117.53757116              1682628846.148            65536                     16448                     1.4001479531E+002         4.4508689880E+001         3.3687500000E+001         4.5298637390E+001         4.4993339539E+001         1.0000000000E+000         0.0000000000E+000         3.0749745690E+004         0.0000000000E+000         1.9679160655E+000         1.9839277306E+000         4.1920131504E+002         4.2322345132E+002         6.1361729993E-001         7.7949870187E-001         
2023-04-27                20:54:06.650              116.53757697              2796.901847               117.53757697              1682628846.650            65536                     16448                     1.4003805542E+002         4.4508689880E+001         3.3687500000E+001         4.5298637390E+001         4.4993339539E+001         3.0000000000E+000         0.0000000000E+000         3.0757769531E+004         0.0000000000E+000         1.9679160655E+000         1.9833782805E+000         4.1920131504E+002         4.2322678025E+002         6.1295887414E-001         7.7867810428E-001         
2023-04-27                20:54:08.082              116.53759355              2796.902245               117.53759355              1682628848.083            65536                     16448                     1.4000121990E+002         4.4508689880E+001         3.3687500000E+001         4.5298637390E+001         4.4993339539E+001         2.0000000000E+000         0.0000000000E+000         3.0748724640E+004         0.0000000000E+000         1.9681900399E+000         1.9833782805E+000         4.1920131504E+002         4.2322678025E+002         6.1295887414E-001         7.7867810428E-001         
2023-04-27                20:54:08.993              116.53760409              2796.902498               117.53760409              1682628848.993            65536                     16448                     1.3998809612E+002         4.4508689880E+001         3.3636740331E+001         4.5298637390E+001         4.4993339539E+001         1.0000000000E+000         0.0000000000E+000         3.0743846016E+004         0.0000000000E+000         1.9681900399E+000         1.9833782805E+000         4.1915941180E+002         4.2322678025E+002         6.1295887414E-001         7.7867810428E-001         
2023-04-27                20:54:09.499              116.53760994              2796.902639               117.53760994              1682628849.499            65536                     16448                     1.4001846137E+002         4.4508689880E+001         3.3625000000E+001         4.5298637390E+001         4.4993339539E+001         3.0000000000E+000         0.0000000000E+000         3.0754067834E+004         0.0000000000E+000         1.9681900399E+000         1.9836510988E+000         4.1915941180E+002         4.2318361326E+002         6.1335673420E-001         7.7917396211E-001         
2023-04-27                20:54:10.923              116.53762642              2796.903034               117.53762642              1682628850.923            65536                     16448                     1.4000883500E+002         4.4507896423E+001         3.3651505236E+001         4.5298759460E+001         4.4993370056E+001         2.0000000000E+000         0.0000000000E+000         3.0751684197E+004         0.0000000000E+000         1.9681632893E+000         1.9836510988E+000         4.1915941180E+002         4.2318361326E+002         6.1335673420E-001         7.7917396211E-001         
2023-04-27                20:54:11.832              116.53763694              2796.903287               117.53763694              1682628851.832            65536                     16448                     1.3999824676E+002         4.4507896423E+001         3.3687500000E+001         4.5298759460E+001         4.4993370056E+001         1.0000000000E+000         0.0000000000E+000         3.0749406563E+004         0.0000000000E+000         1.9681632893E+000         1.9836510988E+000         4.1917480202E+002         4.2318361326E+002         6.1335673420E-001         7.7917396211E-001         
2023-04-27                20:54:12.338              116.53764280              2796.903427               117.53764280              1682628852.338            65536                     16448                     1.3997836304E+002         4.4507896423E+001         3.3687500000E+001         4.5298759460E+001         4.4993370056E+001         3.0000000000E+000         0.0000000000E+000         3.0742597656E+004         0.0000000000E+000         1.9681632893E+000         1.9836348185E+000         4.1917480202E+002         4.2320193178E+002         6.1379994919E-001         7.7972633227E-001         
2023-04-27                20:54:13.759              116.53765926              2796.903822               117.53765926              1682628853.760            65536                     16448                     1.4001139388E+002         4.4507896423E+001         3.3625000000E+001         4.5298759460E+001         4.4993370056E+001         2.0000000000E+000         0.0000000000E+000         3.0755962209E+004         0.0000000000E+000         1.9681688250E+000         1.9836348185E+000         4.1917480202E+002         4.2320193178E+002         6.1379994919E-001         7.7972633227E-001         
2023-04-27                20:54:14.663              116.53766971              2796.904073               117.53766971              1682628854.663            65536                     16448                     1.3997846687E+002         4.4507317271E+001         3.3625000000E+001         4.5298799866E+001         4.4993464337E+001         1.0000000000E+000         0.0000000000E+000         3.0746726846E+004         0.0000000000E+000         1.9681688250E+000         1.9836348185E+000         4.1918513747E+002         4.2320193178E+002         6.1379994919E-001         7.7972633227E-001         
2023-04-27                20:54:15.164              116.53767551              2796.904212               117.53767551              1682628855.164            65536                     16448                     1.4000366211E+002         4.4506584167E+001         3.3625000000E+001         4.5298851013E+001         4.4993583679E+001         3.0000000000E+000         0.0000000000E+000         3.0752697266E+004         0.0000000000E+000         1.9681688250E+000         1.9836566828E+000         4.1918513747E+002         4.2321660634E+002         6.1463917748E-001         7.8077220544E-001         
2023-04-27                20:54:16.585              116.53769196              2796.904607               117.53769196              1682628856.585            65536                     16448                     1.3998115523E+002         4.4506584167E+001         3.3629960317E+001         4.5298851013E+001         4.4993583679E+001         2.0000000000E+000         0.0000000000E+000         3.0746147187E+004         0.0000000000E+000         1.9682829832E+000         1.9836566828E+000         4.1918513747E+002         4.2321660634E+002         6.1463917748E-001         7.8077220544E-001         
2023-04-27                20:54:17.493              116.53770247              2796.904859               117.53770247              1682628857.493            65536                     16448                     1.4001886719E+002         4.4506584167E+001         3.3625000000E+001         4.5298851013E+001         4.4993583679E+001         1.0000000000E+000         0.0000000000E+000         3.0758106342E+004         0.0000000000E+000         1.9682829832E+000         1.9836566828E+000         4.1918066319E+002         4.2321660634E+002         6.1463917748E-001         7.8077220544E-001         
2023-04-27                20:54:17.999              116.53770832              2796.905000               117.53770832              1682628857.999            65536                     16448                     1.3998286321E+002         4.4506584167E+001         3.3625000000E+001         4.5298851013E+001         4.4993583679E+001         3.0000000000E+000         0.0000000000E+000         3.0748551833E+004         0.0000000000E+000         1.9682829832E+000         1.9837652309E+000         4.1918066319E+002         4.2321039470E+002         6.1328747238E-001         7.7908764112E-001         
2023-04-27                20:54:19.430              116.53772490              2796.905397               117.53772490              1682628859.431            65536                     16448                     1.4001134567E+002         4.4506325327E+001         3.3625000000E+001         4.5298862517E+001         4.4993641199E+001         2.0000000000E+000         0.0000000000E+000         3.0755170198E+004         0.0000000000E+000         1.9682122037E+000         1.9837652309E+000         4.1918066319E+002         4.2321039470E+002         6.1328747238E-001         7.7908764112E-001         
2023-04-27                20:54:20.342              116.53773545              2796.905651               117.53773545              1682628860.343            65536                     16448                     1.4000260748E+002         4.4505210876E+001         3.3625000000E+001         4.5298912048E+001         4.4993888855E+001         1.0000000000E+000         0.0000000000E+000         3.0754330467E+004         0.0000000000E+000         1.9682122037E+000         1.9837652309E+000         4.1913545867E+002         4.2321039470E+002         6.1328747238E-001         7.7908764112E-001         
2023-04-27                20:54:20.848              116.53774131              2796.905791               117.53774131              1682628860.849            65536                     16448                     1.4001144409E+002         4.4505210876E+001         3.3625000000E+001         4.5298912048E+001         4.4993888855E+001         3.0000000000E+000         0.0000000000E+000         3.0756271484E+004         0.0000000000E+000         1.9682122037E+000         1.9836903335E+000         4.1913545867E+002         4.2316382859E+002         6.1435873559E-001         7.8042271569E-001         
2023-04-27                20:54:22.273              116.53775780              2796.906187               117.53775780              1682628862.274            65536                     16448                     1.3999724775E+002         4.4505210876E+001         3.3625000000E+001         4.5298912048E+001         4.4993888855E+001         2.0000000000E+000         0.0000000000E+000         3.0752826417E+004         0.0000000000E+000         1.9682168666E+000         1.9836903335E+000         4.1913545867E+002         4.2316382859E+002         6.1435873559E-001         7.8042271569E-001         
2023-04-27                20:54:23.183              116.53776832              2796.906440               117.53776832              1682628863.183            65536                     16448                     1.4000854197E+002         4.4505210876E+001         3.3653314917E+001         4.5298912048E+001         4.4993888855E+001         1.0000000000E+000         0.0000000000E+000         3.0757859807E+004         0.0000000000E+000         1.9682168666E+000         1.9836903335E+000         4.1913615567E+002         4.2316382859E+002         6.1435873559E-001         7.8042271569E-001         
2023-04-27                20:54:23.688              116.53777418              2796.906580               117.53777418              1682628863.689            65536                     16448                     1.3999047852E+002         4.4505210876E+001         3.3687500000E+001         4.5298912048E+001         4.4993888855E+001         3.0000000000E+000         0.0000000000E+000         3.0753790490E+004         0.0000000000E+000         1.9682168666E+000         1.9837001145E+000         4.1913615567E+002         4.2316585506E+002         6.1368760838E-001         7.7958632552E-001         
2023-04-27                20:54:25.111              116.53779064              2796.906975               117.53779064              1682628865.111            65536                     16448                     1.3997625385E+002         4.4504229793E+001         3.3625000000E+001         4.5299222876E+001         4.4993945369E+001         2.0000000000E+000         0.0000000000E+000         3.0747103412E+004         0.0000000000E+000         1.9682122302E+000         1.9837001145E+000         4.1913615567E+002         4.2316585506E+002         6.1368760838E-001         7.7958632552E-001         
2023-04-27                20:54:26.013              116.53780108              2796.907226               117.53780108              1682628866.013            65536                     16448                     1.4000617086E+002         4.4503715515E+001         3.3625000000E+001         4.5299247742E+001         4.4993949890E+001         1.0000000000E+000         0.0000000000E+000         3.0754833210E+004         0.0000000000E+000         1.9682122302E+000         1.9837001145E+000         4.1913669281E+002         4.2316585506E+002         6.1368760838E-001         7.7958632552E-001         
2023-04-27                20:54:26.515              116.53780689              2796.907365               117.53780689              1682628866.515            65536                     16448                     1.4000340388E+002         4.4503715515E+001         3.3625000000E+001         4.5299247742E+001         4.4993949890E+001         3.0000000000E+000         0.0000000000E+000         3.0755606971E+004         0.0000000000E+000         1.9682122302E+000         1.9836957711E+000         4.1913669281E+002         4.2316648313E+002         6.1438468357E-001         7.8045505259E-001         
2023-04-27                20:54:27.933              116.53782330              2796.907759               117.53782330              1682628867.933            65536                     16448                     1.3998545813E+002         4.4503715515E+001         3.3625000000E+001         4.5299247742E+001         4.4993949890E+001         2.0000000000E+000         0.0000000000E+000         3.0750369378E+004         0.0000000000E+000         1.9683397380E+000         1.9836957711E+000         4.1913669281E+002         4.2316648313E+002         6.1438468357E-001         7.8045505259E-001         
2023-04-27                20:54:28.834              116.53783373              2796.908009               117.53783373              1682628868.834            65536                     16448                     1.3999867479E+002         4.4503715515E+001         3.3625000000E+001         4.5299247742E+001         4.4993949890E+001         1.0000000000E+000         0.0000000000E+000         3.0753853821E+004         0.0000000000E+000         1.9683397380E+000         1.9836957711E+000         4.1915487634E+002         4.2316648313E+002         6.1438468357E-001         7.8045505259E-001         
2023-04-27                20:54:29.335              116.53783953              2796.908149               117.53783953              1682628869.335            65536                     16448                     1.3999720764E+002         4.4503715515E+001         3.3625000000E+001         4.5299247742E+001         4.4993949890E+001         3.0000000000E+000         0.0000000000E+000         3.0753017578E+004         0.0000000000E+000         1.9683397380E+000         1.9838398000E+000         4.1915487634E+002         4.2318888090E+002         6.1490949826E-001         7.8110907653E-001         
2023-04-27                20:54:30.760              116.53785603              2796.908545               117.53785603              1682628870.761            65536                     16448                     1.3998177557E+002         4.4502281189E+001         3.3658049738E+001         4.5299339294E+001         4.4994041443E+001         2.0000000000E+000         0.0000000000E+000         3.0753918552E+004         0.0000000000E+000         1.9683459570E+000         1.9838398000E+000         4.1915487634E+002         4.2318888090E+002         6.1490949826E-001         7.8110907653E-001         
2023-04-27                20:54:31.678              116.53786666              2796.908800               117.53786666              1682628871.679            65536                     16448                     1.4001082986E+002         4.4502281189E+001         3.3625000000E+001         4.5299339294E+001         4.4994041443E+001         1.0000000000E+000         0.0000000000E+000         3.0759072978E+004         0.0000000000E+000         1.9683459570E+000         1.9838398000E+000         4.1915702519E+002         4.2318888090E+002         6.1490949826E-001         7.8110907653E-001         
2023-04-27                20:54:32.184              116.53787251              2796.908940               117.53787251              1682628872.185            65536                     16448                     1.3999482727E+002         4.4502281189E+001         3.3625000000E+001         4.5299339294E+001         4.4994041443E+001         3.0000000000E+000         0.0000000000E+000         3.0756267203E+004         0.0000000000E+000         1.9683459570E+000         1.9838384191E+000         4.1915702519E+002         4.2318905939E+002         6.1378242875E-001         7.7970449717E-001         
2023-04-27                20:54:33.614              116.53788905              2796.909337               117.53788905              1682628873.614            65536                     16448                     1.4000715621E+002         4.4502281189E+001         3.3625000000E+001         4.5299339294E+001         4.4994041443E+001         2.0000000000E+000         0.0000000000E+000         3.0760156403E+004         0.0000000000E+000         1.9684422971E+000         1.9838384191E+000         4.1915702519E+002         4.2318905939E+002         6.1378242875E-001         7.7970449717E-001         
2023-04-27                20:54:34.523              116.53789958              2796.909590               117.53789958              1682628874.524            65536                     16448                     1.4000918765E+002         4.4501986467E+001         3.3625000000E+001         4.5299362562E+001         4.4994134513E+001         1.0000000000E+000         0.0000000000E+000         3.0759565025E+004         0.0000000000E+000         1.9684422971E+000         1.9838384191E+000         4.1913908057E+002         4.2318905939E+002         6.1378242875E-001         7.7970449717E-001         
2023-04-27                20:54:35.029              116.53790544              2796.909731               117.53790544              1682628875.030            65536                     16448                     1.4000836769E+002         4.4501121521E+001         3.3625000000E+001         4.5299430847E+001         4.4994407654E+001         3.0000000000E+000         0.0000000000E+000         3.0762144832E+004         0.0000000000E+000         1.9684422971E+000         1.9839232871E+000         4.1913908057E+002         4.2316775878E+002         6.1394649067E-001         7.7990896079E-001         
2023-04-27                20:54:36.444              116.53792182              2796.910124               117.53792182              1682628876.445            65536                     16448                     1.4000456609E+002         4.4501121521E+001         3.3625000000E+001         4.5299430847E+001         4.4994407654E+001         2.0000000000E+000         0.0000000000E+000         3.0762198754E+004         0.0000000000E+000         1.9684743883E+000         1.9839232871E+000         4.1913908057E+002         4.2316775878E+002         6.1394649067E-001         7.7990896079E-001         
2023-04-27                20:54:37.344              116.53793222              2796.910373               117.53793222              1682628877.344            65536                     16448                     1.3999227010E+002         4.4501121521E+001         3.3625000000E+001         4.5299430847E+001         4.4994407654E+001         1.0000000000E+000         0.0000000000E+000         3.0755232727E+004         0.0000000000E+000         1.9684743883E+000         1.9839232871E+000         4.1916277134E+002         4.2316775878E+002         6.1394649067E-001         7.7990896079E-001         
2023-04-27                20:54:37.845              116.53793802              2796.910513               117.53793802              1682628877.845            65536                     16448                     1.4003517151E+002         4.4501121521E+001         3.3625000000E+001         4.5299430847E+001         4.4994407654E+001         3.0000000000E+000         0.0000000000E+000         3.0767808594E+004         0.0000000000E+000         1.9684743883E+000         1.9839581539E+000         4.1916277134E+002         4.2319233405E+002         6.1398109668E-001         7.7995208857E-001         
2023-04-27                20:54:39.272              116.53795454              2796.910909               117.53795454              1682628879.272            65536                     16448                     1.3999617578E+002         4.4501121521E+001         3.3625000000E+001         4.5299434238E+001         4.4994407654E+001         2.0000000000E+000         0.0000000000E+000         3.0760102038E+004         0.0000000000E+000         1.9684172679E+000         1.9839581539E+000         4.1916277134E+002         4.2319233405E+002         6.1398109668E-001         7.7995208857E-001         
2023-04-27                20:54:40.178              116.53796503              2796.911161               117.53796503              1682628880.179            65536                     16448                     1.4001702446E+002         4.4500146493E+001         3.3625000000E+001         4.5299644470E+001         4.4994475679E+001         1.0000000000E+000         0.0000000000E+000         3.0766080820E+004         0.0000000000E+000         1.9684172679E+000         1.9839581539E+000         4.1915830917E+002         4.2319233405E+002         6.1398109668E-001         7.7995208857E-001         
2023-04-27                20:54:40.680              116.53797084              2796.911300               117.53797084              1682628880.681            65536                     16448                     1.4001075745E+002         4.4499809265E+001         3.3625000000E+001         4.5299644470E+001         4.4994499207E+001         3.0000000000E+000         0.0000000000E+000         3.0765683594E+004         0.0000000000E+000         1.9684172679E+000         1.9839035493E+000         4.1915830917E+002         4.2318860079E+002         6.1417995838E-001         7.8019991848E-001         
