DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-28                12:55:32.822              117.20524101              2812.925784               118.20524101              1682686532.823            65536                     16448                     1.3999440290E+002         4.6043876648E+001         3.4250000000E+001         4.5299949646E+001         4.4992729187E+001         2.0000000000E+000         0.0000000000E+000         3.1295639234E+004         0.0000000000E+000         2.0753032245E+000         2.0956394920E+000         4.8249036194E+002         4.8840924406E+002         7.8155867208E-001         9.8774670012E-001         
2023-04-28                12:55:33.732              117.20525153              2812.926037               118.20525153              1682686533.732            65536                     16448                     1.3998431894E+002         4.6043876648E+001         3.4250000000E+001         4.5299949646E+001         4.4992729187E+001         1.0000000000E+000         0.0000000000E+000         3.1294218459E+004         0.0000000000E+000         2.0753032245E+000         2.0956394920E+000         4.8252117064E+002         4.8840924406E+002         7.8155867208E-001         9.8774670012E-001         
2023-04-28                12:55:34.237              117.20525738              2812.926177               118.20525738              1682686534.238            65536                     16448                     1.3999685669E+002         4.6043876648E+001         3.4250000000E+001         4.5299949646E+001         4.4992729187E+001         3.0000000000E+000         0.0000000000E+000         3.1293695313E+004         0.0000000000E+000         2.0753032245E+000         2.0961418932E+000         4.8252117064E+002         4.8844302708E+002         7.8286521861E-001         9.8935864645E-001         
2023-04-28                12:55:35.664              117.20527389              2812.926573               118.20527389              1682686535.664            65536                     16448                     1.4001521621E+002         4.6036918640E+001         3.4250000000E+001         4.5299736023E+001         4.4992424011E+001         2.0000000000E+000         0.0000000000E+000         3.1301436927E+004         0.0000000000E+000         2.0751991476E+000         2.0961418932E+000         4.8252117064E+002         4.8844302708E+002         7.8286521861E-001         9.8935864645E-001         
2023-04-28                12:55:36.576              117.20528446              2812.926827               118.20528446              1682686536.577            65536                     16448                     1.3999852993E+002         4.6036918640E+001         3.4250000000E+001         4.5299736023E+001         4.4992424011E+001         1.0000000000E+000         0.0000000000E+000         3.1296386363E+004         0.0000000000E+000         2.0751991476E+000         2.0961418932E+000         4.8258213410E+002         4.8844302708E+002         7.8286521861E-001         9.8935864645E-001         
2023-04-28                12:55:37.082              117.20529031              2812.926967               118.20529031              1682686537.083            65536                     16448                     1.4004244995E+002         4.6036918640E+001         3.4250000000E+001         4.5299736023E+001         4.4992424011E+001         3.0000000000E+000         0.0000000000E+000         3.1308302734E+004         0.0000000000E+000         2.0751991476E+000         2.0960460576E+000         4.8258213410E+002         4.8850737890E+002         7.8224947032E-001         9.8859898513E-001         
2023-04-28                12:55:38.500              117.20530671              2812.927361               118.20530671              1682686538.500            65536                     16448                     1.4000117291E+002         4.6036918640E+001         3.4250000000E+001         4.5299736023E+001         4.4992424011E+001         2.0000000000E+000         0.0000000000E+000         3.1295800358E+004         0.0000000000E+000         2.0754769314E+000         2.0960460576E+000         4.8258213410E+002         4.8850737890E+002         7.8224947032E-001         9.8859898513E-001         
2023-04-28                12:55:39.401              117.20531715              2812.927612               118.20531715              1682686539.402            65536                     16448                     1.4001080578E+002         4.6036063466E+001         3.4250000000E+001         4.5299713518E+001         4.4992412759E+001         1.0000000000E+000         0.0000000000E+000         3.1298413899E+004         0.0000000000E+000         2.0754769314E+000         2.0960460576E+000         4.8261148850E+002         4.8850737890E+002         7.8224947032E-001         9.8859898513E-001         
2023-04-28                12:55:39.903              117.20532295              2812.927751               118.20532295              1682686539.903            65536                     16448                     1.4000057983E+002         4.6029960632E+001         3.4250000000E+001         4.5299552917E+001         4.4992332458E+001         3.0000000000E+000         0.0000000000E+000         3.1295302734E+004         0.0000000000E+000         2.0754769314E+000         2.0963007460E+000         4.8261148850E+002         4.8852973474E+002         7.8093981650E-001         9.8698314599E-001         
2023-04-28                12:55:41.328              117.20533946              2812.928147               118.20533946              1682686541.329            65536                     16448                     1.3998600285E+002         4.6029960632E+001         3.4250000000E+001         4.5299552917E+001         4.4992332458E+001         2.0000000000E+000         0.0000000000E+000         3.1289794829E+004         0.0000000000E+000         2.0753693423E+000         2.0963007460E+000         4.8261148850E+002         4.8852973474E+002         7.8093981650E-001         9.8698314599E-001         
