DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-28                11:55:26.920              117.16350602              2811.924144               118.16350602              1682682926.920            65536                     16448                     1.4000445219E+002         4.6256126404E+001         3.4562500000E+001         4.5307090759E+001         4.5000907898E+001         1.0000000000E+000         0.0000000000E+000         3.1402080920E+004         0.0000000000E+000         2.0877167529E+000         2.1096840391E+000         4.7962734251E+002         4.8577941708E+002         8.2501873112E-001         1.0412984744E+000         
2023-04-28                11:55:27.430              117.16351192              2811.924286               118.16351192              1682682927.430            65536                     16448                     1.4005503845E+002         4.6256126404E+001         3.4562500000E+001         4.5307090759E+001         4.5000907898E+001         3.0000000000E+000         0.0000000000E+000         3.1416261719E+004         0.0000000000E+000         2.0877167529E+000         2.1098188333E+000         4.7962734251E+002         4.8583353633E+002         8.2356885122E-001         1.0395141414E+000         
2023-04-28                11:55:28.854              117.16352840              2811.924682               118.16352840              1682682928.854            65536                     16448                     1.3999466564E+002         4.6256126404E+001         3.4562500000E+001         4.5307090759E+001         4.5000907898E+001         2.0000000000E+000         0.0000000000E+000         3.1399567874E+004         0.0000000000E+000         2.0878351973E+000         2.1098188333E+000         4.7962734251E+002         4.8583353633E+002         8.2356885122E-001         1.0395141414E+000         
2023-04-28                11:55:29.759              117.16353888              2811.924933               118.16353888              1682682929.759            65536                     16448                     1.3999158005E+002         4.6252969284E+001         3.4562500000E+001         4.5307090759E+001         4.5000763664E+001         1.0000000000E+000         0.0000000000E+000         3.1395793776E+004         0.0000000000E+000         2.0878351973E+000         2.1098188333E+000         4.7961685027E+002         4.8583353633E+002         8.2356885122E-001         1.0395141414E+000         
2023-04-28                11:55:30.266              117.16354476              2811.925074               118.16354476              1682682930.267            65536                     16448                     1.4000505066E+002         4.6250114441E+001         3.4562500000E+001         4.5307090759E+001         4.5000633240E+001         3.0000000000E+000         0.0000000000E+000         3.1399005859E+004         0.0000000000E+000         2.0878351973E+000         2.1099160537E+000         4.7961685027E+002         4.8581659516E+002         8.2335830997E-001         1.0392550206E+000         
2023-04-28                11:55:31.693              117.16356126              2811.925470               118.16356126              1682682931.693            65536                     16448                     1.4001461606E+002         4.6250114441E+001         3.4562500000E+001         4.5307090759E+001         4.5000633240E+001         2.0000000000E+000         0.0000000000E+000         3.1404491702E+004         0.0000000000E+000         2.0881997363E+000         2.1099160537E+000         4.7961685027E+002         4.8581659516E+002         8.2335830997E-001         1.0392550206E+000         
2023-04-28                11:55:32.594              117.16357169              2811.925721               118.16357169              1682682932.594            65536                     16448                     1.3997767247E+002         4.6250114441E+001         3.4562500000E+001         4.5307090759E+001         4.5000633240E+001         1.0000000000E+000         0.0000000000E+000         3.1395385955E+004         0.0000000000E+000         2.0881997363E+000         2.1099160537E+000         4.7965235736E+002         4.8581659516E+002         8.2335830997E-001         1.0392550206E+000         
2023-04-28                11:55:33.095              117.16357750              2811.925860               118.16357750              1682682933.096            65536                     16448                     1.3997079468E+002         4.6250114441E+001         3.4562500000E+001         4.5307090759E+001         4.5000633240E+001         3.0000000000E+000         0.0000000000E+000         3.1389052734E+004         0.0000000000E+000         2.0881997363E+000         2.1102859741E+000         4.7965235736E+002         4.8585298978E+002         8.2368155391E-001         1.0396528474E+000         
2023-04-28                11:55:34.533              117.16359414              2811.926259               118.16359414              1682682934.534            65536                     16448                     1.3998495348E+002         4.6248206693E+001         3.4562500000E+001         4.5307042826E+001         4.5000546960E+001         2.0000000000E+000         0.0000000000E+000         3.1391311232E+004         0.0000000000E+000         2.0884824701E+000         2.1102859741E+000         4.7965235736E+002         4.8585298978E+002         8.2368155391E-001         1.0396528474E+000         
2023-04-28                11:55:35.446              117.16360470              2811.926513               118.16360470              1682682935.446            65536                     16448                     1.4000309779E+002         4.6244041443E+001         3.4562500000E+001         4.5306938171E+001         4.5000358582E+001         1.0000000000E+000         0.0000000000E+000         3.1395478958E+004         0.0000000000E+000         2.0884824701E+000         2.1102859741E+000         4.7968572849E+002         4.8585298978E+002         8.2368155391E-001         1.0396528474E+000         
2023-04-28                11:55:35.959              117.16361064              2811.926655               118.16361064              1682682935.959            65536                     16448                     1.4002072144E+002         4.6244041443E+001         3.4562500000E+001         4.5306938171E+001         4.5000358582E+001         3.0000000000E+000         0.0000000000E+000         3.1402730469E+004         0.0000000000E+000         2.0884824701E+000         2.1105896604E+000         4.7968572849E+002         4.8589183634E+002         8.2468473839E-001         1.0408874510E+000         
2023-04-28                11:55:37.388              117.16362719              2811.927052               118.16362719              1682682937.389            65536                     16448                     1.3999734769E+002         4.6244041443E+001         3.4562500000E+001         4.5306938171E+001         4.5000358582E+001         2.0000000000E+000         0.0000000000E+000         3.1395032528E+004         0.0000000000E+000         2.0887023711E+000         2.1105896604E+000         4.7968572849E+002         4.8589183634E+002         8.2468473839E-001         1.0408874510E+000         
2023-04-28                11:55:38.299              117.16363772              2811.927305               118.16363772              1682682938.299            65536                     16448                     1.4001164869E+002         4.6244041443E+001         3.4562500000E+001         4.5306938171E+001         4.5000358582E+001         1.0000000000E+000         0.0000000000E+000         3.1397566234E+004         0.0000000000E+000         2.0887023711E+000         2.1105896604E+000         4.7967528302E+002         4.8589183634E+002         8.2468473839E-001         1.0408874510E+000         
2023-04-28                11:55:38.803              117.16364356              2811.927446               118.16364356              1682682938.804            65536                     16448                     1.3998110962E+002         4.6244041443E+001         3.4562500000E+001         4.5306938171E+001         4.5000358582E+001         3.0000000000E+000         0.0000000000E+000         3.1390162109E+004         0.0000000000E+000         2.0887023711E+000         2.1108014465E+000         4.7967528302E+002         4.8587832365E+002         8.2291053070E-001         1.0387039114E+000         
2023-04-28                11:55:40.233              117.16366012              2811.927843               118.16366012              1682682940.234            65536                     16448                     1.4000292662E+002         4.6237998962E+001         3.4562500000E+001         4.5306846619E+001         4.5000511169E+001         2.0000000000E+000         0.0000000000E+000         3.1396111638E+004         0.0000000000E+000         2.0888007963E+000         2.1108014465E+000         4.7967528302E+002         4.8587832365E+002         8.2291053070E-001         1.0387039114E+000         
2023-04-28                11:55:41.134              117.16367053              2811.928093               118.16367053              1682682941.134            65536                     16448                     1.4000532634E+002         4.6237998962E+001         3.4562500000E+001         4.5306846619E+001         4.5000511169E+001         1.0000000000E+000         0.0000000000E+000         3.1394686485E+004         0.0000000000E+000         2.0888007963E+000         2.1108014465E+000         4.7971748302E+002         4.8587832365E+002         8.2291053070E-001         1.0387039114E+000         
