DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-28                15:55:47.921              117.33041576              2815.929978               118.33041576              1682697347.922            65536                     16448                     1.3998872997E+002         4.5392539978E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         2.0000000000E+000         0.0000000000E+000         3.1043761615E+004         0.0000000000E+000         2.0291737190E+000         2.0494558366E+000         4.3413582173E+002         4.3939587092E+002         7.7321200567E-001         9.7744608414E-001         
2023-04-28                15:55:48.826              117.33042624              2815.930230               118.33042624              1682697348.827            65536                     16448                     1.3998579859E+002         4.5392539978E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         1.0000000000E+000         0.0000000000E+000         3.1041641509E+004         0.0000000000E+000         2.0291737190E+000         2.0494558366E+000         4.3412763635E+002         4.3939587092E+002         7.7321200567E-001         9.7744608414E-001         
2023-04-28                15:55:49.328              117.33043204              2815.930369               118.33043204              1682697349.328            65536                     16448                     1.4000700026E+002         4.5392539978E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         3.0000000000E+000         0.0000000000E+000         3.1046403696E+004         0.0000000000E+000         2.0291737190E+000         2.0493068750E+000         4.3412763635E+002         4.3939219188E+002         7.7277504698E-001         9.7690669302E-001         
2023-04-28                15:55:50.753              117.33044853              2815.930765               118.33044853              1682697350.753            65536                     16448                     1.4001391554E+002         4.5383720398E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         2.0000000000E+000         0.0000000000E+000         3.1051089701E+004         0.0000000000E+000         2.0286042000E+000         2.0493068750E+000         4.3412763635E+002         4.3939219188E+002         7.7277504698E-001         9.7690669302E-001         
2023-04-28                15:55:51.663              117.33045906              2815.931018               118.33045906              1682697351.663            65536                     16448                     1.3997874434E+002         4.5383720398E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         1.0000000000E+000         0.0000000000E+000         3.1038322676E+004         0.0000000000E+000         2.0286042000E+000         2.0493068750E+000         4.3411111854E+002         4.3939219188E+002         7.7277504698E-001         9.7690669302E-001         
2023-04-28                15:55:52.173              117.33046497              2815.931159               118.33046497              1682697352.173            65536                     16448                     1.3999430847E+002         4.5383720398E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         3.0000000000E+000         0.0000000000E+000         3.1041080078E+004         0.0000000000E+000         2.0286042000E+000         2.0487116839E+000         4.3411111854E+002         4.3937023573E+002         7.7168806095E-001         9.7556483358E-001         
2023-04-28                15:55:53.602              117.33048152              2815.931556               118.33048152              1682697353.603            65536                     16448                     1.3999147825E+002         4.5383720398E+001         3.4312500000E+001         4.5305503845E+001         4.4999900818E+001         2.0000000000E+000         0.0000000000E+000         3.1039356123E+004         0.0000000000E+000         2.0291695940E+000         2.0487116839E+000         4.3411111854E+002         4.3937023573E+002         7.7168806095E-001         9.7556483358E-001         
2023-04-28                15:55:54.512              117.33049204              2815.931809               118.33049204              1682697354.512            65536                     16448                     1.4000580264E+002         4.5382493794E+001         3.4312500000E+001         4.5305461694E+001         4.4999879742E+001         1.0000000000E+000         0.0000000000E+000         3.1045016370E+004         0.0000000000E+000         2.0291695940E+000         2.0487116839E+000         4.3414067862E+002         4.3937023573E+002         7.7168806095E-001         9.7556483358E-001         
2023-04-28                15:55:55.017              117.33049789              2815.931949               118.33049789              1682697355.018            65536                     16448                     1.4000456238E+002         4.5374839783E+001         3.4312500000E+001         4.5305198669E+001         4.4999748230E+001         3.0000000000E+000         0.0000000000E+000         3.1043423828E+004         0.0000000000E+000         2.0291695940E+000         2.0492607265E+000         4.3414067862E+002         4.3939441107E+002         7.7110428093E-001         9.7484413470E-001         
2023-04-28                15:55:56.433              117.33051427              2815.932343               118.33051427              1682697356.433            65536                     16448                     1.4000002422E+002         4.5374839783E+001         3.4312500000E+001         4.5305198669E+001         4.4999748230E+001         2.0000000000E+000         0.0000000000E+000         3.1044229373E+004         0.0000000000E+000         2.0287132213E+000         2.0492607265E+000         4.3414067862E+002         4.3939441107E+002         7.7110428093E-001         9.7484413470E-001         
2023-04-28                15:55:57.332              117.33052468              2815.932592               118.33052468              1682697357.332            65536                     16448                     1.3998724732E+002         4.5374839783E+001         3.4312500000E+001         4.5305198669E+001         4.4999748230E+001         1.0000000000E+000         0.0000000000E+000         3.1038583046E+004         0.0000000000E+000         2.0287132213E+000         2.0492607265E+000         4.3413826539E+002         4.3939441107E+002         7.7110428093E-001         9.7484413470E-001         
2023-04-28                15:55:57.832              117.33053047              2815.932731               118.33053047              1682697357.833            65536                     16448                     1.4001947726E+002         4.5374839783E+001         3.4312500000E+001         4.5305198669E+001         4.4999748230E+001         3.0000000000E+000         0.0000000000E+000         3.1046327374E+004         0.0000000000E+000         2.0287132213E+000         2.0487821388E+000         4.3413826539E+002         4.3938733882E+002         7.7034109224E-001         9.7390191120E-001         
