DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-28                08:55:09.335              117.03830249              2808.919260               118.03830249              1682672109.335            65536                     16448                     1.3998717798E+002         4.6646034156E+001         3.4937500000E+001         4.5301841736E+001         4.4996890706E+001         1.0000000000E+000         0.0000000000E+000         3.1703380698E+004         0.0000000000E+000         2.1606203457E+000         2.1828719763E+000         4.4665012957E+002         4.5228778697E+002         8.0061336691E-001         1.0112429843E+000         
2023-04-28                08:55:09.841              117.03830834              2808.919400               118.03830834              1682672109.841            65536                     16448                     1.3998991394E+002         4.6643821716E+001         3.4937500000E+001         4.5301841736E+001         4.4997245789E+001         3.0000000000E+000         0.0000000000E+000         3.1703011719E+004         0.0000000000E+000         2.1606203457E+000         2.1828199766E+000         4.4665012957E+002         4.5225919753E+002         7.9983280036E-001         1.0102809913E+000         
2023-04-28                08:55:11.259              117.03832476              2808.919794               118.03832476              1682672111.259            65536                     16448                     1.4000447155E+002         4.6643821716E+001         3.4919642857E+001         4.5301841736E+001         4.4997245789E+001         2.0000000000E+000         0.0000000000E+000         3.1706357226E+004         0.0000000000E+000         2.1605686644E+000         2.1828199766E+000         4.4665012957E+002         4.5225919753E+002         7.9983280036E-001         1.0102809913E+000         
2023-04-28                08:55:12.164              117.03833524              2808.920046               118.03833524              1682672112.165            65536                     16448                     1.3998301867E+002         4.6643821716E+001         3.4937500000E+001         4.5301841736E+001         4.4997245789E+001         1.0000000000E+000         0.0000000000E+000         3.1700235379E+004         0.0000000000E+000         2.1605686644E+000         2.1828199766E+000         4.4661091064E+002         4.5225919753E+002         7.9983280036E-001         1.0102809913E+000         
2023-04-28                08:55:12.667              117.03834106              2808.920186               118.03834106              1682672112.668            65536                     16448                     1.3999528503E+002         4.6643821716E+001         3.4937500000E+001         4.5301841736E+001         4.4997245789E+001         3.0000000000E+000         0.0000000000E+000         3.1701941406E+004         0.0000000000E+000         2.1605686644E+000         2.1827619868E+000         4.4661091064E+002         4.5221802599E+002         8.0020072517E-001         1.0107344381E+000         
2023-04-28                08:55:14.085              117.03835748              2808.920579               118.03835748              1682672114.086            65536                     16448                     1.3998992960E+002         4.6643821716E+001         3.4900132275E+001         4.5301841736E+001         4.4997245789E+001         2.0000000000E+000         0.0000000000E+000         3.1701893374E+004         0.0000000000E+000         2.1601043017E+000         2.1827619868E+000         4.4661091064E+002         4.5221802599E+002         8.0020072517E-001         1.0107344381E+000         
2023-04-28                08:55:14.990              117.03836794              2808.920831               118.03836794              1682672114.990            65536                     16448                     1.4000533316E+002         4.6641736462E+001         3.4917248603E+001         4.5302253638E+001         4.4997580459E+001         1.0000000000E+000         0.0000000000E+000         3.1706545991E+004         0.0000000000E+000         2.1601043017E+000         2.1827619868E+000         4.4662268802E+002         4.5221802599E+002         8.0020072517E-001         1.0107344381E+000         
2023-04-28                08:55:15.492              117.03837375              2808.920970               118.03837375              1682672115.492            65536                     16448                     1.3996818542E+002         4.6641349792E+001         3.4937500000E+001         4.5302330017E+001         4.4997642517E+001         3.0000000000E+000         0.0000000000E+000         3.1697160156E+004         0.0000000000E+000         2.1601043017E+000         2.1823069683E+000         4.4662268802E+002         4.5223351905E+002         8.0084106649E-001         1.0115235996E+000         
2023-04-28                08:55:16.918              117.03839027              2808.921366               118.03839027              1682672116.919            65536                     16448                     1.3999249987E+002         4.6641349792E+001         3.4875000000E+001         4.5302330017E+001         4.4997642517E+001         2.0000000000E+000         0.0000000000E+000         3.1700576182E+004         0.0000000000E+000         2.1597722326E+000         2.1823069683E+000         4.4662268802E+002         4.5223351905E+002         8.0084106649E-001         1.0115235996E+000         
2023-04-28                08:55:17.838              117.03840091              2808.921622               118.03840091              1682672117.839            65536                     16448                     1.3999678014E+002         4.6641349792E+001         3.4927140884E+001         4.5302330017E+001         4.4997642517E+001         1.0000000000E+000         0.0000000000E+000         3.1698212999E+004         0.0000000000E+000         2.1597722326E+000         2.1823069683E+000         4.4656889819E+002         4.5223351905E+002         8.0084106649E-001         1.0115235996E+000         
