DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2023-04-28                04:54:47.759              116.87138611              2804.913267               117.87138611              1682657687.760            65536                     16448                     1.4001706964E+002         4.6603111267E+001         3.4875000000E+001         4.5303398132E+001         4.4997825623E+001         1.0000000000E+000         0.0000000000E+000         3.2026740343E+004         0.0000000000E+000         1.9206242905E+000         1.9385733883E+000         4.2365529514E+002         4.2844112307E+002         7.2453702778E-001         9.1727431382E-001         
2023-04-28                04:54:48.263              116.87139193              2804.913406               117.87139193              1682657688.263            65536                     16448                     1.3996138000E+002         4.6603111267E+001         3.4875000000E+001         4.5303398132E+001         4.4997825623E+001         3.0000000000E+000         0.0000000000E+000         3.2011921875E+004         0.0000000000E+000         1.9206242905E+000         1.9384908435E+000         4.2365529514E+002         4.2847205851E+002         7.2575815229E-001         9.1878599882E-001         
2023-04-28                04:54:49.694              116.87140850              2804.913804               117.87140850              1682657689.694            65536                     16448                     1.3998593116E+002         4.6604244891E+001         3.4875000000E+001         4.5303398132E+001         4.4997860774E+001         2.0000000000E+000         0.0000000000E+000         3.2013593556E+004         0.0000000000E+000         1.9206411019E+000         1.9384908435E+000         4.2365529514E+002         4.2847205851E+002         7.2575815229E-001         9.1878599882E-001         
2023-04-28                04:54:50.605              116.87141904              2804.914057               117.87141904              1682657690.605            65536                     16448                     1.3997445662E+002         4.6607048035E+001         3.4875000000E+001         4.5303398132E+001         4.4997947693E+001         1.0000000000E+000         0.0000000000E+000         3.2011500766E+004         0.0000000000E+000         1.9206411019E+000         1.9384908435E+000         4.2361640477E+002         4.2847205851E+002         7.2575815229E-001         9.1878599882E-001         
2023-04-28                04:54:51.111              116.87142490              2804.914198               117.87142490              1682657691.111            65536                     16448                     1.4002511949E+002         4.6607048035E+001         3.4875000000E+001         4.5303398132E+001         4.4997947693E+001         3.0000000000E+000         0.0000000000E+000         3.2024873197E+004         0.0000000000E+000         1.9206411019E+000         1.9385148842E+000         4.2361640477E+002         4.2843463309E+002         7.2510627647E-001         9.1797902612E-001         
2023-04-28                04:54:52.545              116.87144149              2804.914596               117.87144149              1682657692.545            65536                     16448                     1.3999693466E+002         4.6607048035E+001         3.4875000000E+001         4.5303398132E+001         4.4997947693E+001         2.0000000000E+000         0.0000000000E+000         3.2019443758E+004         0.0000000000E+000         1.9202759380E+000         1.9385148842E+000         4.2361640477E+002         4.2843463309E+002         7.2510627647E-001         9.1797902612E-001         
2023-04-28                04:54:53.463              116.87145213              2804.914851               117.87145213              1682657693.464            65536                     16448                     1.3999647134E+002         4.6607048035E+001         3.4875000000E+001         4.5303398132E+001         4.4997947693E+001         1.0000000000E+000         0.0000000000E+000         3.2018113217E+004         0.0000000000E+000         1.9202759380E+000         1.9385148842E+000         4.2362888897E+002         4.2843463309E+002         7.2510627647E-001         9.1797902612E-001         
2023-04-28                04:54:53.970              116.87145799              2804.914992               117.87145799              1682657693.970            65536                     16448                     1.3997863770E+002         4.6607048035E+001         3.4875000000E+001         4.5303398132E+001         4.4997947693E+001         3.0000000000E+000         0.0000000000E+000         3.2012496920E+004         0.0000000000E+000         1.9202759380E+000         1.9381320989E+000         4.2362888897E+002         4.2844342337E+002         7.2461317350E-001         9.1736858126E-001         
2023-04-28                04:54:55.391              116.87147443              2804.915386               117.87147443              1682657695.391            65536                     16448                     1.3999778853E+002         4.6611137390E+001         3.4875000000E+001         4.5303398132E+001         4.4997825623E+001         2.0000000000E+000         0.0000000000E+000         3.2018024512E+004         0.0000000000E+000         1.9201907710E+000         1.9381320989E+000         4.2362888897E+002         4.2844342337E+002         7.2461317350E-001         9.1736858126E-001         
2023-04-28                04:54:56.303              116.87148500              2804.915640               117.87148500              1682657696.304            65536                     16448                     1.4000132888E+002         4.6611137390E+001         3.4875000000E+001         4.5303398132E+001         4.4997825623E+001         1.0000000000E+000         0.0000000000E+000         3.2019855578E+004         0.0000000000E+000         1.9201907710E+000         1.9381320989E+000         4.2368493797E+002         4.2844342337E+002         7.2461317350E-001         9.1736858126E-001         
